Date,Open,High,Low,Close,Adj Close,Volume
2013-07-12,26400,26480,26020,26240,35.501415,11391300
2013-07-15,26300,26380,25700,26260,35.528473,9629600
2013-07-16,26360,26420,25800,25960,35.122589,9300950
2013-07-17,26020,26600,25720,26400,35.717888,12302300
2013-07-18,26500,26500,25840,25840,34.960232,15704200
2013-07-19,25760,25900,25280,25460,34.446121,16271300
2013-07-22,25600,25780,25300,25460,34.446121,10351150
2013-07-23,25460,26140,25440,26140,35.366119,11948900
2013-07-24,26140,26340,25900,26300,35.582588,8772650
2013-07-25,26340,26440,26160,26300,35.582588,8495650
2013-07-26,26280,26380,25980,26060,35.257877,13619550
2013-07-29,25820,26000,25580,25660,34.716709,11821850
2013-07-30,25540,25900,25540,25800,34.906116,9425350
2013-07-31,25600,25800,25580,25600,34.635525,12735500
2013-08-01,25700,25760,25480,25600,34.635525,9058900
2013-08-02,25860,26000,25640,25720,34.797878,11241350
2013-08-05,25660,25660,25480,25480,34.473171,8079850
2013-08-06,24900,25440,24900,25080,33.931988,14493700
2013-08-07,24740,24800,24440,24440,33.066097,15778100
2013-08-08,24260,24700,24260,24340,32.930813,17910800
2013-08-09,24580,24820,24400,24600,33.282578,12080200
2013-08-12,24600,24960,24500,24640,33.336697,10140600
2013-08-13,24880,25800,24840,25800,34.906116,20929450
2013-08-14,25780,26000,25700,26000,35.176704,13005100
2013-08-16,25720,26020,25640,25900,35.041412,11416600
2013-08-19,25720,25920,25600,25720,34.797878,6499850
2013-08-20,25920,26100,25380,25380,34.337879,14230950
2013-08-21,25300,25640,25120,25120,33.986107,12346050
2013-08-22,25000,25340,24900,25100,33.959053,11984850
2013-08-23,25600,26000,25420,25900,35.041412,17203400
2013-08-26,26020,26100,25920,26000,35.176704,11519650
2013-08-27,26140,26180,25900,26080,35.284946,9130800
2013-08-28,25680,26200,25680,26180,35.420238,9492550
2013-08-29,26340,26960,26280,26880,36.367306,16315000
2013-08-30,27200,27360,27020,27360,37.016716,17135800
2013-09-02,27360,27420,27000,27020,36.556717,10081600
2013-09-03,27280,27280,26520,26740,36.177887,11798500
2013-09-04,26600,27080,26420,26800,36.25906,10920050
2013-09-05,27400,27420,27160,27300,36.935547,15100100
2013-09-06,27400,27500,27160,27380,37.043774,11937950
2013-09-09,27420,27500,27260,27460,37.152008,9291550
2013-09-10,27380,27920,27360,27920,37.774372,14717650
2013-09-11,27960,28040,27700,28040,37.936722,13353000
2013-09-12,28100,28480,27900,28200,38.153194,21805400
2013-09-13,28180,28200,27920,28120,38.04496,12281500
2013-09-16,28460,28500,28220,28500,38.55909,11710700
2013-09-17,28400,28400,27620,27720,37.50378,17181350
2013-09-23,27300,27620,27060,27200,36.800243,24362900
2013-09-24,26840,27580,26760,27460,37.152008,15138900
2013-09-25,27340,27480,27020,27280,36.908482,11176450
2013-09-26,27280,27440,27120,27440,37.124947,10374700
2013-09-27,27500,27540,27260,27320,36.962593,11613250
2013-09-30,27320,27640,27200,27340,36.989658,11650900
2013-10-01,27600,27660,27200,27640,37.395538,9773150
2013-10-02,27960,28500,27800,28360,38.369671,17586350
2013-10-04,28760,28840,28280,28360,38.369671,15753700
2013-10-07,28740,28740,28500,28720,38.856735,10228250
2013-10-08,28340,28660,28340,28600,38.694378,10546000
2013-10-10,28420,28640,28420,28600,38.694378,13819000
2013-10-11,28800,28940,28720,28860,39.046143,11254150
2013-10-14,28960,28980,28760,28760,38.910851,7373700
2013-10-15,29000,29140,28900,29140,39.424969,10023650
2013-10-16,29380,29380,28900,29000,39.235554,8010600
2013-10-17,29200,29360,29080,29260,39.587326,9099350
2013-10-18,29440,29500,29260,29440,39.830856,7852150
2013-10-21,29500,29780,29080,29280,39.614384,7126050
2013-10-22,29200,29200,28680,29100,39.370853,12353250
2013-10-23,29280,29280,28720,28840,39.019085,8598450
2013-10-24,28620,28980,28580,28980,39.208496,8915650
2013-10-25,29000,29040,28660,28980,39.208496,6735300
2013-10-28,29300,29700,29160,29640,40.101437,11307700
2013-10-29,29800,29800,29560,29800,40.317921,10334900
2013-10-30,29700,30000,29680,30000,40.588501,10588400
2013-10-31,29960,30040,29300,29300,39.641438,12647050
2013-11-01,29800,30000,29360,30000,40.588501,11357700
2013-11-04,29840,30040,29780,29980,40.561447,10887800
2013-11-05,30040,30040,29440,29700,40.182617,8009300
2013-11-06,29960,29960,28980,29020,39.262611,12218400
2013-11-07,29020,29080,28500,28740,38.883793,13006800
2013-11-08,28220,28560,28140,28200,38.153194,13681350
2013-11-11,28500,28680,28180,28560,38.640259,8563850
2013-11-12,28800,29320,28720,29120,39.397911,9784900
2013-11-13,28900,28980,28380,28380,38.396717,9995200
2013-11-14,29100,29100,28480,28480,38.532021,10132150
2013-11-15,28680,29240,28640,29240,39.560261,8339250
2013-11-18,29400,29520,29300,29480,39.884972,6386800
2013-11-19,29660,29780,29540,29780,40.290855,8183550
2013-11-20,29460,29740,29280,29400,39.77673,8178150
2013-11-21,29440,29440,28640,28800,38.964962,9019800
2013-11-22,28820,29120,28620,29000,39.235554,8574600
2013-11-25,29020,29440,29020,29300,39.641438,6615300
2013-11-26,29160,29580,29100,29580,40.020264,8586250
2013-11-27,29340,29520,29200,29400,39.77673,9351700
2013-11-28,29600,29880,29580,29880,40.426147,10644900
2013-11-29,29980,29980,29700,29880,40.426147,6752200
2013-12-02,30000,30060,29340,29340,39.695557,7487800
