Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,75.719658,76.340546,73.800568,74.242706,48.238445,3450400
2010-01-05,74.327377,74.355598,72.596428,73.734711,47.90839,4342500
2010-01-06,73.49012,74.515526,72.596428,72.906868,47.370506,3476200
2010-01-07,73.02916,74.769524,71.552208,73.85701,47.987862,3986300
2010-01-08,73.612419,73.668861,70.997177,72.088432,46.838734,4005800
2010-01-11,72.427094,72.897461,71.655693,72.154282,46.881538,2662600
2010-01-12,71.683914,72.069611,70.319847,70.733772,45.958561,4696600
2010-01-13,70.658516,72.154282,70.658516,71.44873,46.423092,4540300
2010-01-14,71.13829,72.013168,70.573845,71.768578,46.630913,2790200
2010-01-15,71.307617,71.505173,70.329254,70.451553,45.7752,3910400
2010-01-19,70.329254,72.19191,69.887115,72.116653,46.857079,4324700
2010-01-20,71.401695,71.966133,69.727188,70.442146,45.769096,3554700
2010-01-21,70.479774,70.950142,68.015053,68.212608,44.320454,4807000
2010-01-22,68.222015,68.711197,66.218246,66.406395,43.146889,4963100
2010-01-25,67.187202,68.325493,66.001884,67.826904,44.069851,3799300
2010-01-26,67.412979,68.64534,66.933205,67.554092,43.892593,2804400
2010-01-27,67.601128,68.165565,66.50988,68.109123,44.253212,4314100
2010-01-28,68.532455,68.532455,66.848541,67.80809,44.057629,3146500
2010-01-29,68.015053,69.285042,67.102539,67.732834,44.008743,4296200
2010-02-01,68.080902,69.219193,67.996239,69.209785,44.968365,3030500
2010-02-02,69.444969,70.225777,68.391342,70.056442,45.518471,3776700
2010-02-03,69.736595,69.736595,68.11853,68.48542,44.497723,3140300
2010-02-04,68.203201,68.203201,65.296333,65.333961,42.450092,5638100
2010-02-05,66.095955,69.125114,65.973656,69.01223,44.840008,7971800
2010-02-08,68.626526,68.918159,66.284103,66.528694,43.226353,5343100
2010-02-09,67.196617,67.601128,66.086548,66.406395,43.146889,5293900
2010-02-10,66.302917,67.13076,64.985886,66.105362,42.951294,3747700
2010-02-11,65.390404,67.111946,64.684853,67.046097,43.96154,3888800
2010-02-12,66.378174,67.883347,65.851364,67.732834,44.411842,4004000
2010-02-16,68.617119,70.498589,68.381935,70.385704,46.151299,6032300
2010-02-17,70.404518,72.097839,70.357475,71.35466,46.786633,5226100
2010-02-18,71.006584,73.104424,71.006584,72.643463,47.631691,4296600
2010-02-19,72.389465,73.301979,71.777985,73.113831,47.940105,4001200
2010-02-22,73.292564,74.47789,72.690498,73.979301,48.507595,3667200
2010-02-23,73.433678,73.941673,72.577614,73.292564,48.057301,4121900
2010-02-24,73.367828,73.885231,72.577614,72.935089,47.822914,5580900
2010-02-25,72.624649,73.885231,71.674507,73.85701,48.42741,3765100
2010-02-26,73.678268,74.609596,73.095016,73.650047,48.291702,4256700
2010-03-01,74.223892,74.402634,73.396049,73.753525,48.359535,2061400
2010-03-02,73.988708,74.637817,73.113831,73.386642,48.118988,2288300
2010-03-03,73.320793,73.433678,72.558792,72.86924,47.77972,1903300
2010-03-04,73.189087,73.377235,72.822205,73.010345,47.87225,2385400
2010-03-05,73.320793,75.089371,73.104424,74.722481,48.994892,3324900
2010-03-08,74.713074,75.362183,74.468483,75.06115,49.216949,2351800
2010-03-09,74.807152,76.528694,74.336784,76.030106,49.852272,3166200
2010-03-10,76.331139,76.603951,75.559738,75.98307,49.821442,1944100
2010-03-11,75.729065,76.161804,75.286926,76.14299,49.926285,2158400
2010-03-12,76.50988,78.02446,76.246475,77.215431,50.629501,2783500
2010-03-15,76.839134,77.723427,76.199432,77.027283,50.506142,2374100
2010-03-16,77.13076,79.614296,76.773285,79.190971,51.924839,3325200
2010-03-17,79.397934,80.658516,78.880524,80.573845,52.831577,3713900
2010-03-18,80.592659,80.940735,79.463783,79.548447,52.159237,2553700
2010-03-19,78.588898,80.555031,78.494827,78.588898,51.530067,4748700
2010-03-22,78.137344,79.962372,77.986832,79.934151,52.412151,2398100
2010-03-23,79.924744,80.21637,78.692383,79.426155,52.079052,1990900
2010-03-24,79.172157,80.197556,78.993416,79.501411,52.128395,2298900
2010-03-25,80.15052,81.495766,80.075256,80.46096,52.757565,3248300
2010-03-26,80.827843,81.288803,79.63311,79.971779,52.43681,2577100
2010-03-29,80.159927,80.470367,79.379112,80.103477,52.523129,1844600
2010-03-30,79.887115,80.536217,79.492004,80.112885,52.529335,1707300
2010-03-31,79.586075,79.830666,78.814674,78.927567,51.752132,2355600
2010-04-01,79.238007,80.075256,78.805267,79.463783,52.10371,1885100
2010-04-05,79.943558,81.100662,79.379112,81.034805,53.133823,1573900
2010-04-06,80.696144,82.718719,80.291626,82.511757,54.102249,2763500
