Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,7.6225,7.660714,7.585,7.643214,6.593426,493729600
2010-01-05,7.664286,7.699643,7.616071,7.656428,6.604825,601904800
2010-01-06,7.656428,7.686786,7.526786,7.534643,6.499768,552160000
2010-01-07,7.5625,7.571429,7.466072,7.520714,6.487752,477131200
2010-01-08,7.510714,7.571429,7.466429,7.570714,6.530883,447610800
2010-01-11,7.6,7.607143,7.444643,7.503929,6.473271,462229600
2010-01-12,7.471071,7.491786,7.372143,7.418571,6.399639,594459600
2010-01-13,7.423929,7.533214,7.289286,7.523214,6.489907,605892000
2010-01-14,7.503929,7.516428,7.465,7.479643,6.45232,432894000
2010-01-15,7.533214,7.557143,7.3525,7.354643,6.34449,594067600
2010-01-19,7.440357,7.685357,7.401429,7.68,6.625159,730007600
2010-01-20,7.675357,7.698214,7.482143,7.561786,6.523181,612152800
2010-01-21,7.574286,7.618214,7.400357,7.431071,6.410421,608154400
2010-01-22,7.385,7.410714,7.041429,7.0625,6.092471,881767600
2010-01-25,7.2325,7.310714,7.149643,7.2525,6.256377,1065699600
2010-01-26,7.355357,7.6325,7.235,7.355,6.344799,1867110000
2010-01-27,7.3875,7.520714,7.126071,7.424286,6.404567,1722568400
2010-01-28,7.318929,7.339286,7.096428,7.1175,6.139918,1173502400
2010-01-29,7.181428,7.221428,6.794643,6.859286,5.91717,1245952400
2010-02-01,6.870357,7,6.832143,6.954643,5.99943,749876400
2010-02-02,6.996786,7.011428,6.906428,6.995,6.034243,698342400
2010-02-03,6.970357,7.15,6.943572,7.115357,6.13807,615328000
2010-02-04,7.026072,7.084643,6.841786,6.858929,5.916861,757652000
2010-02-05,6.879643,7,6.816072,6.980714,6.02192,850306800
2010-02-08,6.988929,7.067143,6.928571,6.932857,5.980637,478270800
2010-02-09,7.015,7.053571,6.955357,7.006786,6.044412,632886800
2010-02-10,6.996071,7.021429,6.937857,6.968572,6.011444,370361600
2010-02-11,6.96,7.133929,6.930714,7.095357,6.120816,550345600
2010-02-12,7.075357,7.201428,6.982143,7.156428,6.1735,655468800
2010-02-16,7.212143,7.274643,7.197143,7.264286,6.266544,543737600
2010-02-17,7.2925,7.296786,7.173572,7.233929,6.240356,436396800
2010-02-18,7.201071,7.281785,7.175714,7.2475,6.252062,422825200
2010-02-19,7.209286,7.257143,7.1825,7.2025,6.213243,415469600
2010-02-22,7.226429,7.232143,7.113929,7.157857,6.174732,390563600
2010-02-23,7.142857,7.190357,6.989643,7.037857,6.071214,575094800
2010-02-24,7.079643,7.194286,7.065714,7.166429,6.182127,460566400
2010-02-25,7.049286,7.245,7.031785,7.214286,6.22341,665126000
2010-02-26,7.227857,7.3275,7.214286,7.307857,6.304131,507460800
