Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,17.333965,17.969639,17.305502,17.960152,11.939001,54898600
2010-01-05,17.950665,17.960152,17.599621,17.703985,11.768716,45714900
2010-01-06,17.703985,17.8463,17.56167,17.647058,11.730873,43641000
2010-01-07,17.685009,17.713472,17.514231,17.580645,11.686725,41557100
2010-01-08,17.666035,17.751423,17.571157,17.72296,11.781328,32049700
2010-01-11,17.865274,17.979128,17.713472,17.865274,11.875933,34199700
2010-01-12,17.836813,18.017078,17.685009,17.80835,11.838091,43501800
2010-01-13,17.903225,18.311195,17.903225,18.225807,12.115595,62728100
2010-01-14,18.216318,18.500948,18.149904,18.387096,12.222811,49820400
2010-01-15,18.434536,18.671726,18.273245,18.491461,12.292187,80760500
2010-01-19,18.529411,19.041746,18.500948,18.975332,12.613844,82562200
2010-01-20,19.02277,19.316889,18.851992,18.918406,12.575997,83523000
2010-01-21,19.013283,19.117647,18.187857,18.254269,12.134517,81343200
2010-01-22,18.273245,18.899431,17.931688,17.988615,11.957922,65035000
2010-01-25,18.254269,18.263758,17.874763,17.884251,11.888545,51933100
2010-01-26,17.76091,17.931688,17.675522,17.817837,11.844395,45955000
2010-01-27,17.817837,18.111954,17.703985,18.026566,11.983152,57558300
2010-01-28,18.092979,18.121443,17.656546,17.675522,11.749792,53690500
2010-01-29,17.741936,17.998102,17.571157,17.703985,11.768716,59071100
2010-02-01,17.827324,18.017078,17.741936,17.827324,11.850708,41586300
2010-02-02,17.903225,18.339659,17.80835,18.254269,12.134517,71262300
2010-02-03,17.732449,17.884251,17.47628,17.666035,11.854391,120151900
2010-02-04,17.409866,17.495256,17.087286,17.106262,11.47877,99352000
2010-02-05,16.992411,17.258064,16.698292,17.039848,11.434201,95279500
2010-02-08,16.992411,17.077799,16.812143,16.925997,11.357806,58630000
2010-02-09,16.95446,17.220114,16.745731,16.963947,11.383275,74804500
2010-02-10,17.001898,17.058823,16.726755,16.83112,11.294141,63195200
2010-02-11,16.840607,17.106262,16.717268,16.95446,11.376908,57646000
2010-02-12,16.935484,16.973434,16.717268,16.888046,11.332343,53060300
2010-02-16,17.039848,17.1537,16.707781,16.812143,11.281404,66699000
2010-02-17,16.935484,16.944971,16.631878,16.764706,11.249576,61399800
2010-02-18,16.774193,16.840607,16.650854,16.821632,11.287774,60202900
2010-02-19,16.907021,17.172676,16.821632,17.068312,11.453303,53393300
2010-02-22,17.058823,17.220114,16.86907,17.030361,11.427841,61134000
2010-02-23,16.925997,17.020872,16.707781,16.764706,11.249576,50458400
2010-02-24,16.83112,17.096775,16.698292,16.897533,11.338705,71379500
2010-02-25,16.669828,16.821632,16.537003,16.783682,11.262311,56344700
2010-02-26,16.783682,16.897533,16.603416,16.650854,11.173179,62436500
2010-03-01,16.707781,16.944971,16.679317,16.840607,11.300506,48087200
2010-03-02,16.95446,16.963947,16.650854,16.698292,11.20501,68147700
2010-03-03,16.555977,16.698292,16.328274,16.432638,11.02675,114953500
2010-03-04,16.4611,16.508539,16.337761,16.442125,11.033115,59990700
2010-03-05,16.489563,16.603416,16.347248,16.58444,11.128613,68202700
2010-03-08,16.688805,16.698292,16.385199,16.4611,11.045849,51370700
2010-03-09,16.385199,16.432638,16.271347,16.347248,10.969447,57489300
2010-03-10,16.328274,16.4611,16.233397,16.271347,10.918516,59341500
2010-03-11,16.242884,16.432638,16.223909,16.404175,11.007648,51448300
2010-03-12,16.309298,16.347248,16.119545,16.204933,10.873953,90062700
2010-03-15,16.157495,16.394688,16.119545,16.375711,10.988548,46310500
2010-03-16,16.432638,16.489563,16.233397,16.375711,10.988548,56037200
2010-03-17,16.375711,16.423149,16.280834,16.328274,10.956718,59708500
2010-03-18,16.451612,16.4611,16.242884,16.347248,10.969447,53654000
2010-03-19,16.043644,16.413662,15.939279,16.043644,10.765725,119353800
2010-03-22,16.129032,16.366224,16.110058,16.271347,10.918516,74916100
2010-03-23,16.394688,16.679317,16.318785,16.641367,11.166811,77908600
2010-03-24,16.707781,16.802656,16.641367,16.707781,11.211377,77922500
2010-03-25,16.83112,16.86907,16.4611,16.499052,11.071318,50807800
2010-03-26,16.470589,16.489563,16.223909,16.26186,10.912154,57108100
2010-03-29,16.318785,16.451612,16.26186,16.394688,11.001282,51374600
2010-03-30,16.432638,16.499052,16.252373,16.375711,10.988548,44092000
2010-03-31,16.29981,16.385199,16.21442,16.271347,10.918516,62218800
2010-04-01,16.328274,16.394688,16.119545,16.204933,10.873953,72849100
2010-04-05,16.26186,16.26186,15.986717,16.034155,10.759358,72462700
2010-04-06,16.072105,16.17647,15.996205,16.091082,10.797555,81797500
2010-04-07,16.148008,16.242884,16.119545,16.195446,10.867586,89101900
2010-04-08,16.195446,16.280834,16.148008,16.26186,10.912154,55647700
2010-04-09,16.318785,16.423149,16.290323,16.366224,10.982184,46376600
2010-04-12,16.432638,16.442125,16.309298,16.404175,11.007648,51902800
2010-04-13,16.328274,16.366224,16.223909,16.29981,10.93762,69737100
2010-04-14,16.29981,16.29981,16.072105,16.195446,10.867586,101067700
2010-04-15,16.17647,16.280834,16.091082,16.119545,10.816654,62821600
2010-04-16,16.110058,16.138519,15.939279,15.939279,10.695689,79595900
2010-04-19,15.882353,15.958254,15.749526,15.929791,10.689325,69487200
2010-04-20,15.967742,16.005693,15.872866,15.901328,10.670223,59565500
2010-04-21,15.891841,15.958254,15.597723,15.749526,10.568363,72271200
2010-04-22,15.654649,15.711575,15.493359,15.635674,10.491961,73482900
2010-04-23,15.588235,16.138519,15.559772,16.043644,10.765725,103613500
2010-04-26,15.996205,16.100569,15.844402,15.958254,10.708425,87980900
2010-04-27,15.85389,15.986717,15.559772,15.616698,10.479229,96488700
2010-04-28,15.626186,15.787477,15.550284,15.683112,10.523797,63932500
2010-04-29,15.777988,16.138519,15.777988,15.996205,10.73389,71149700
2010-04-30,16.119545,16.129032,15.825427,15.863378,10.644761,53829000
2010-05-03,15.939279,16.129032,15.768501,16.043644,10.765725,75855400
2010-05-04,16.271347,16.499052,16.185959,16.375711,10.988548,127430200
2010-05-05,16.100569,16.451612,16.091082,16.29981,11.05289,104662200
2010-05-06,16.280834,16.328274,15.037951,15.882353,10.769811,125669500
2010-05-07,15.844402,15.948767,15.540797,15.616698,10.589667,112673300
2010-05-10,16.034155,16.366224,15.97723,16.129032,10.937084,86003200
2010-05-11,15.986717,16.309298,15.939279,16.138519,10.943515,56871200
2010-05-12,16.110058,16.21442,15.863378,16.034155,10.872748,56409800
2010-05-13,15.97723,16.072105,15.692599,15.711575,10.654005,71447200
2010-05-14,15.683112,15.692599,15.237191,15.370019,10.422398,66057700
2010-05-17,15.370019,15.436433,14.971537,15.28463,10.364493,104156400
2010-05-18,15.313093,15.417458,14.971537,15,10.171488,77422500
2010-05-19,14.943074,15.12334,14.800759,15.009488,10.177919,86483000
2010-05-20,14.743833,14.867172,14.440228,14.449716,9.798339,118531600
2010-05-21,14.222012,14.629981,14.193548,14.611006,9.90771,107967200
2010-05-24,14.497153,14.592031,14.373814,14.440228,9.791905,56998000
2010-05-25,14.184061,14.326376,13.994308,14.288425,9.688969,108521100
2010-05-26,14.335863,14.620493,14.231499,14.335863,9.721135,97223200
2010-05-27,14.55408,14.658444,14.39279,14.582542,9.888412,70586900
2010-05-28,14.544592,14.791271,14.440228,14.449716,9.798339,64693700
2010-06-01,14.383302,14.629981,14.193548,14.222012,9.643933,59953200
2010-06-02,14.345351,14.440228,14.155598,14.421252,9.779037,52215400
2010-06-03,14.459203,14.55408,14.345351,14.449716,9.798339,36096800
2010-06-04,14.240987,14.26945,13.918406,14.003795,9.495958,82147000
2010-06-07,14.079697,14.127134,13.757115,13.776091,9.341557,72500200
2010-06-08,13.785579,13.823529,13.6148,13.804554,9.360856,66651500
2010-06-09,13.889943,13.994308,13.652751,13.776091,9.341557,91258800
2010-06-10,13.89943,14.335863,13.89943,14.14611,9.592463,63426600
2010-06-11,14.449716,14.724857,14.421252,14.667932,9.946315,79704700
2010-06-14,14.762809,14.800759,14.516129,14.544592,9.862676,54028800
2010-06-15,14.611006,14.734345,14.516129,14.724857,9.984912,53201900
