Date,High,Low,Open,Close,Volume,Adj Close,Ticker
2010-01-04,17.96963882446289,17.305503845214844,17.333965301513672,17.96015167236328,54898644.0,11.93899917602539,PFE
2010-01-05,17.96015167236328,17.599620819091797,17.950664520263672,17.7039852142334,45714931.0,11.768712997436523,PFE
2010-01-06,17.84630012512207,17.561670303344727,17.7039852142334,17.647058486938477,43640975.0,11.73086929321289,PFE
2010-01-07,17.713472366333008,17.514230728149414,17.685009002685547,17.580644607543945,41557112.0,11.686720848083496,PFE
2010-01-08,17.751422882080078,17.571157455444336,17.666034698486328,17.722959518432617,32049716.0,11.781323432922363,PFE
2010-01-11,17.979127883911133,17.713472366333008,17.86527442932129,17.86527442932129,34199665.0,11.875929832458496,PFE
2010-01-12,18.017078399658203,17.685009002685547,17.836811065673828,17.808349609375,43501847.0,11.838088035583496,PFE
2010-01-13,18.311195373535156,17.903226852416992,17.903226852416992,18.225805282592773,62728072.0,12.115595817565918,PFE
2010-01-14,18.50094985961914,18.149904251098633,18.216318130493164,18.387096405029297,49820367.0,12.222808837890625,PFE
2010-01-15,18.67172622680664,18.273244857788086,18.434534072875977,18.4914608001709,80760537.0,12.29218578338623,PFE
2010-01-19,19.041746139526367,18.50094985961914,18.52941131591797,18.975332260131836,82562244.0,12.613842964172363,PFE
2010-01-20,19.3168888092041,18.851991653442383,19.022769927978516,18.918405532836914,83522965.0,12.575998306274414,PFE
2010-01-21,19.117647171020508,18.187856674194336,19.013282775878906,18.254268646240234,81343188.0,12.13450813293457,PFE
2010-01-22,18.899431228637695,17.93168830871582,18.273244857788086,17.988615036010742,65034962.0,11.957919120788574,PFE
2010-01-25,18.263757705688477,17.87476348876953,18.254268646240234,17.88425064086914,51933110.0,11.888542175292969,PFE
2010-01-26,17.93168830871582,17.675521850585938,17.76091194152832,17.81783676147461,45955032.0,11.844396591186523,PFE
2010-01-27,18.111953735351562,17.7039852142334,17.81783676147461,18.026565551757812,57558308.0,11.983147621154785,PFE
2010-01-28,18.121442794799805,17.656545639038086,18.092979431152344,17.675521850585938,53690549.0,11.749791145324707,PFE
2010-01-29,17.99810218811035,17.571157455444336,17.74193572998047,17.7039852142334,59071114.0,11.768712997436523,PFE
2010-02-01,18.017078399658203,17.74193572998047,17.82732391357422,17.82732391357422,41586308.0,11.850700378417969,PFE
2010-02-02,18.339658737182617,17.808349609375,17.903226852416992,18.254268646240234,71262310.0,12.13450813293457,PFE
2010-02-03,17.88425064086914,17.476280212402344,17.73244857788086,17.666034698486328,120151889.0,11.854389190673828,PFE
2010-02-04,17.495256423950195,17.08728790283203,17.409866333007812,17.10626220703125,99352043.0,11.478764533996582,PFE
2010-02-05,17.25806427001953,16.698291778564453,16.99241065979004,17.03984832763672,95279492.0,11.434199333190918,PFE
2010-02-08,17.07779884338379,16.812143325805664,16.99241065979004,16.925996780395508,58630015.0,11.357805252075195,PFE
2010-02-09,17.22011375427246,16.745731353759766,16.954458236694336,16.963947296142578,74804488.0,11.383269309997559,PFE
2010-02-10,17.05882453918457,16.726755142211914,17.00189781188965,16.831119537353516,63195205.0,11.294137001037598,PFE
2010-02-11,17.10626220703125,16.717267990112305,16.840606689453125,16.954458236694336,57646000.0,11.376901626586914,PFE
2010-02-12,16.973434448242188,16.717267990112305,16.935483932495117,16.888046264648438,53060257.0,11.332337379455566,PFE
2010-02-16,17.15369987487793,16.707780838012695,17.03984832763672,16.812143325805664,66699017.0,11.28140640258789,PFE
2010-02-17,16.944971084594727,16.631879806518555,16.935483932495117,16.764705657958984,61399821.0,11.249573707580566,PFE
2010-02-18,16.840606689453125,16.650854110717773,16.774194717407227,16.821632385253906,60202899.0,11.287772178649902,PFE
2010-02-19,17.17267608642578,16.821632385253906,16.907020568847656,17.06831169128418,53393321.0,11.453298568725586,PFE
2010-02-22,17.22011375427246,16.869070053100586,17.05882453918457,17.03036117553711,61134003.0,11.427834510803223,PFE
2010-02-23,17.020872116088867,16.707780838012695,16.925996780395508,16.764705657958984,50458353.0,11.249573707580566,PFE
2010-02-24,17.096773147583008,16.698291778564453,16.831119537353516,16.897533416748047,71379515.0,11.338702201843262,PFE
2010-02-25,16.821632385253906,16.537002563476562,16.669828414916992,16.783681869506836,56344732.0,11.262308120727539,PFE
2010-02-26,16.897533416748047,16.603416442871094,16.783681869506836,16.650854110717773,62436536.0,11.173176765441895,PFE
2010-03-01,16.944971084594727,16.679317474365234,16.707780838012695,16.840606689453125,48087169.0,11.300505638122559,PFE
2010-03-02,16.963947296142578,16.650854110717773,16.954458236694336,16.698291778564453,68147740.0,11.205009460449219,PFE
2010-03-03,16.698291778564453,16.32827377319336,16.55597686767578,16.43263816833496,114953456.0,11.026744842529297,PFE
2010-03-04,16.5085391998291,16.33776092529297,16.461101531982422,16.44212532043457,59990729.0,11.033109664916992,PFE
2010-03-05,16.603416442871094,16.347248077392578,16.489564895629883,16.584440231323242,68202654.0,11.128608703613281,PFE
2010-03-08,16.698291778564453,16.38519859313965,16.688804626464844,16.461101531982422,51370695.0,11.045846939086914,PFE
2010-03-09,16.43263816833496,16.271347045898438,16.38519859313965,16.347248077392578,57489271.0,10.96944522857666,PFE
2010-03-10,16.461101531982422,16.233396530151367,16.32827377319336,16.271347045898438,59341465.0,10.918516159057617,PFE
2010-03-11,16.43263816833496,16.223909378051758,16.242883682250977,16.4041748046875,51448270.0,11.007645606994629,PFE
2010-03-12,16.347248077392578,16.119544982910156,16.309297561645508,16.204933166503906,90062719.0,10.87394905090332,PFE
2010-03-15,16.39468765258789,16.119544982910156,16.157495498657227,16.37571144104004,46310547.0,10.988542556762695,PFE
2010-03-16,16.489564895629883,16.233396530151367,16.43263816833496,16.37571144104004,56037175.0,10.988542556762695,PFE
2010-03-17,16.42314910888672,16.280834197998047,16.37571144104004,16.32827377319336,59708468.0,10.95671272277832,PFE
2010-03-18,16.461101531982422,16.242883682250977,16.45161247253418,16.347248077392578,53653975.0,10.96944522857666,PFE
2010-03-19,16.41366195678711,15.939278602600098,16.043643951416016,16.043643951416016,119353801.0,10.765721321105957,PFE
2010-03-22,16.36622428894043,16.110057830810547,16.129032135009766,16.271347045898438,74916107.0,10.918516159057617,PFE
2010-03-23,16.679317474365234,16.31878662109375,16.39468765258789,16.64136505126953,77908623.0,11.166807174682617,PFE
2010-03-24,16.802656173706055,16.64136505126953,16.707780838012695,16.707780838012695,77922536.0,11.211374282836914,PFE
2010-03-25,16.869070053100586,16.461101531982422,16.831119537353516,16.49905014038086,50807754.0,11.071309089660645,PFE
2010-03-26,16.489564895629883,16.223909378051758,16.47058868408203,16.261859893798828,57108144.0,10.912147521972656,PFE
2010-03-29,16.45161247253418,16.261859893798828,16.31878662109375,16.39468765258789,51374595.0,11.0012788772583,PFE
2010-03-30,16.49905014038086,16.25237274169922,16.43263816833496,16.37571144104004,44091982.0,10.988542556762695,PFE
2010-03-31,16.38519859313965,16.214420318603516,16.2998104095459,16.271347045898438,62218779.0,10.918516159057617,PFE
2010-04-01,16.39468765258789,16.119544982910156,16.32827377319336,16.204933166503906,72849107.0,10.87394905090332,PFE
2010-04-05,16.261859893798828,15.986717224121094,16.261859893798828,16.034156799316406,72462711.0,10.759353637695312,PFE
2010-04-06,16.176471710205078,15.99620532989502,16.072105407714844,16.091081619262695,81797462.0,10.797553062438965,PFE
2010-04-07,16.242883682250977,16.119544982910156,16.148008346557617,16.195446014404297,89101893.0,10.867582321166992,PFE
2010-04-08,16.280834197998047,16.148008346557617,16.195446014404297,16.261859893798828,55647722.0,10.912147521972656,PFE
2010-04-09,16.42314910888672,16.29032325744629,16.31878662109375,16.36622428894043,46376632.0,10.98218059539795,PFE
2010-04-12,16.44212532043457,16.309297561645508,16.43263816833496,16.4041748046875,51902754.0,11.007645606994629,PFE
2010-04-13,16.36622428894043,16.223909378051758,16.32827377319336,16.2998104095459,69737067.0,10.937615394592285,PFE
2010-04-14,16.2998104095459,16.072105407714844,16.2998104095459,16.195446014404297,101067744.0,10.867582321166992,PFE
2010-04-15,16.280834197998047,16.091081619262695,16.176471710205078,16.119544982910156,62821562.0,10.816650390625,PFE
2010-04-16,16.138519287109375,15.939278602600098,16.110057830810547,15.939278602600098,79595867.0,10.695690155029297,PFE
2010-04-19,15.958253860473633,15.749526023864746,15.882352828979492,15.929791450500488,69487163.0,10.689323425292969,PFE
2010-04-20,16.005693435668945,15.872864723205566,15.967741966247559,15.901328086853027,59565545.0,10.670222282409668,PFE
2010-04-21,15.958253860473633,15.597723007202148,15.891840934753418,15.749526023864746,72271199.0,10.568358421325684,PFE
2010-04-22,15.71157455444336,15.493358612060547,15.654648780822754,15.635674476623535,73482877.0,10.491960525512695,PFE
2010-04-23,16.138519287109375,15.559771537780762,15.588234901428223,16.043643951416016,103613470.0,10.765721321105957,PFE
2010-04-26,16.100568771362305,15.844402313232422,15.99620532989502,15.958253860473633,87980858.0,10.708420753479004,PFE
2010-04-27,15.986717224121094,15.559771537780762,15.853890419006348,15.616698265075684,96488746.0,10.479228973388672,PFE
2010-04-28,15.7874755859375,15.550285339355469,15.62618637084961,15.683112144470215,63932478.0,10.523795127868652,PFE
2010-04-29,16.138519287109375,15.777989387512207,15.777989387512207,15.99620532989502,71149743.0,10.73388671875,PFE
2010-04-30,16.129032135009766,15.825427055358887,16.119544982910156,15.863377571105957,53829045.0,10.644760131835938,PFE
2010-05-03,16.129032135009766,15.768501281738281,15.939278602600098,16.043643951416016,75855431.0,10.765721321105957,PFE
2010-05-04,16.49905014038086,16.185958862304688,16.271347045898438,16.37571144104004,127430181.0,10.988542556762695,PFE
2010-05-05,16.45161247253418,16.091081619262695,16.100568771362305,16.2998104095459,104662200.0,11.052882194519043,PFE
2010-05-06,16.32827377319336,15.037951469421387,16.280834197998047,15.882352828979492,125669474.0,10.769804000854492,PFE
2010-05-07,15.948766708374023,15.540797233581543,15.844402313232422,15.616698265075684,112673338.0,10.589665412902832,PFE
2010-05-10,16.36622428894043,15.977230072021484,16.034156799316406,16.129032135009766,86003238.0,10.937078475952148,PFE
2010-05-11,16.309297561645508,15.939278602600098,15.986717224121094,16.138519287109375,56871205.0,10.943511009216309,PFE
2010-05-12,16.214420318603516,15.863377571105957,16.110057830810547,16.034156799316406,56409764.0,10.87274169921875,PFE
2010-05-13,16.072105407714844,15.69260025024414,15.977230072021484,15.71157455444336,71447182.0,10.654001235961914,PFE
2010-05-14,15.69260025024414,15.237192153930664,15.683112144470215,15.37001895904541,66057658.0,10.42238998413086,PFE
2010-05-17,15.436432838439941,14.971536636352539,15.37001895904541,15.284629821777344,104156385.0,10.364489555358887,PFE
2010-05-18,15.41745662689209,14.971536636352539,15.313093185424805,15.0,77422519.0,10.171480178833008,PFE
2010-05-19,15.123339653015137,14.800759315490723,14.943074226379395,15.009488105773926,86483019.0,10.177918434143066,PFE
2010-05-20,14.867173194885254,14.440228462219238,14.7438325881958,14.449714660644531,118531575.0,9.798335075378418,PFE
2010-05-21,14.62998104095459,14.193548202514648,14.222010612487793,14.611005783081055,107967228.0,9.907703399658203,PFE
2010-05-24,14.592029571533203,14.37381362915039,14.497154235839844,14.440228462219238,56998001.0,9.791901588439941,PFE
2010-05-25,14.326375961303711,13.994306564331055,14.184061050415039,14.28842544555664,108521105.0,9.688963890075684,PFE
2010-05-26,14.620492935180664,14.231498718261719,14.33586311340332,14.33586311340332,97223173.0,9.7211332321167,PFE
2010-05-27,14.65844440460205,14.392788887023926,14.55408000946045,14.58254337310791,70586907.0,9.888408660888672,PFE
2010-05-28,14.791271209716797,14.440228462219238,14.544591903686523,14.449714660644531,64693677.0,9.798335075378418,PFE
