Date,Close,Ticker
Nov-18-1970,86.46,MSCI Europe
Nov-25-1970,85.5,MSCI Europe
Nov-30-1970,85.18,MSCI Europe
Dec-02-1970,85.97,MSCI Europe
Dec-09-1970,85.31,MSCI Europe
Dec-16-1970,86.53,MSCI Europe
Dec-23-1970,86.62,MSCI Europe
Dec-30-1970,87.21,MSCI Europe
Dec-31-1970,86.95,MSCI Europe
Jan-06-1971,87.31,MSCI Europe
Jan-13-1971,88.19,MSCI Europe
Jan-20-1971,88.2,MSCI Europe
Jan-27-1971,90.06,MSCI Europe
Jan-29-1971,90.43,MSCI Europe
Feb-03-1971,89.94,MSCI Europe
Feb-10-1971,89.14,MSCI Europe
Feb-17-1971,92.29,MSCI Europe
Feb-24-1971,91.13,MSCI Europe
Feb-26-1971,90.48,MSCI Europe
Mar-03-1971,90,MSCI Europe
Mar-10-1971,91.35,MSCI Europe
Mar-17-1971,91.11,MSCI Europe
Mar-24-1971,91.55,MSCI Europe
Mar-31-1971,93.23,MSCI Europe
Apr-02-1971,93.54,MSCI Europe
Apr-09-1971,93.59,MSCI Europe
Apr-16-1971,92.77,MSCI Europe
Apr-23-1971,94.39,MSCI Europe
Apr-30-1971,96.87,MSCI Europe
May-06-1971,96.74,MSCI Europe
May-07-1971,97.04,MSCI Europe
May-14-1971,98.77,MSCI Europe
May-21-1971,99.01,MSCI Europe
May-28-1971,99.31,MSCI Europe
May-31-1971,99.32,MSCI Europe
Jun-04-1971,99.79,MSCI Europe
Jun-11-1971,98.68,MSCI Europe
Jun-18-1971,99.61,MSCI Europe
Jun-25-1971,99.62,MSCI Europe
Jun-30-1971,99.93,MSCI Europe
Jul-02-1971,100.62,MSCI Europe
Jul-09-1971,100.95,MSCI Europe
Jul-16-1971,103.78,MSCI Europe
Jul-23-1971,103.55,MSCI Europe
Jul-30-1971,104.23,MSCI Europe
Aug-06-1971,102.92,MSCI Europe
Aug-13-1971,104.19,MSCI Europe
Aug-17-1971,102.04,MSCI Europe
Aug-20-1971,110.31,MSCI Europe
Aug-27-1971,104.77,MSCI Europe
Aug-31-1971,103.88,MSCI Europe
Sep-03-1971,104.21,MSCI Europe
Sep-10-1971,104.68,MSCI Europe
Sep-17-1971,103.15,MSCI Europe
Sep-24-1971,102.87,MSCI Europe
Sep-30-1971,101.59,MSCI Europe
Oct-01-1971,101.63,MSCI Europe
Oct-08-1971,102.16,MSCI Europe
Oct-15-1971,100.95,MSCI Europe
Oct-22-1971,98.98,MSCI Europe
Oct-29-1971,97.98,MSCI Europe
Nov-05-1971,95.08,MSCI Europe
Nov-12-1971,96.16,MSCI Europe
Nov-19-1971,97.64,MSCI Europe
Nov-26-1971,98.06,MSCI Europe
Nov-30-1971,100.41,MSCI Europe
Dec-03-1971,101.62,MSCI Europe
Dec-10-1971,100.77,MSCI Europe
Dec-17-1971,104.58,MSCI Europe
Dec-24-1971,105.64,MSCI Europe
Dec-31-1971,107,MSCI Europe
Jan-03-1972,107.55,MSCI Europe
Jan-04-1972,107.94,MSCI Europe
Jan-05-1972,109.18,MSCI Europe
Jan-06-1972,109.47,MSCI Europe
Jan-07-1972,108.93,MSCI Europe
Jan-10-1972,108.5,MSCI Europe
Jan-11-1972,108.49,MSCI Europe
Jan-12-1972,109.3,MSCI Europe
Jan-13-1972,109.09,MSCI Europe
Jan-14-1972,109.64,MSCI Europe
Jan-17-1972,110.91,MSCI Europe
Jan-18-1972,110.48,MSCI Europe
Jan-19-1972,111.41,MSCI Europe
Jan-20-1972,111.91,MSCI Europe
Jan-21-1972,112.08,MSCI Europe
Jan-24-1972,111.82,MSCI Europe
Jan-25-1972,111.29,MSCI Europe
Jan-26-1972,111.82,MSCI Europe
Jan-27-1972,112.18,MSCI Europe
Jan-28-1972,112.72,MSCI Europe
Jan-31-1972,113.12,MSCI Europe
Feb-01-1972,113.26,MSCI Europe
Feb-02-1972,113.97,MSCI Europe
Feb-03-1972,113.8,MSCI Europe
Feb-04-1972,112.8,MSCI Europe
Feb-07-1972,112.79,MSCI Europe
Feb-08-1972,113.28,MSCI Europe
Feb-09-1972,113.63,MSCI Europe
Feb-10-1972,114.81,MSCI Europe
Feb-11-1972,114.17,MSCI Europe
Feb-14-1972,113.29,MSCI Europe
Feb-15-1972,113.84,MSCI Europe
Feb-16-1972,113.93,MSCI Europe
Feb-17-1972,115.14,MSCI Europe
Feb-18-1972,116.05,MSCI Europe
Feb-21-1972,116.25,MSCI Europe
Feb-22-1972,116.42,MSCI Europe
Feb-23-1972,117.87,MSCI Europe
Feb-24-1972,119.03,MSCI Europe
Feb-25-1972,119.53,MSCI Europe
Feb-28-1972,119.45,MSCI Europe
Feb-29-1972,119.01,MSCI Europe
Mar-01-1972,118.79,MSCI Europe
Mar-02-1972,118.57,MSCI Europe
Mar-03-1972,118.39,MSCI Europe
Mar-06-1972,117.79,MSCI Europe
Mar-07-1972,118.37,MSCI Europe
Mar-08-1972,118.07,MSCI Europe
Mar-09-1972,118.63,MSCI Europe
Mar-10-1972,118.74,MSCI Europe
Mar-13-1972,119.24,MSCI Europe
Mar-14-1972,119.02,MSCI Europe
Mar-15-1972,119.82,MSCI Europe
Mar-16-1972,120.09,MSCI Europe
Mar-17-1972,120.05,MSCI Europe
Mar-20-1972,119.8,MSCI Europe
Mar-21-1972,121.08,MSCI Europe
Mar-22-1972,121.49,MSCI Europe
Mar-23-1972,120.76,MSCI Europe
Mar-24-1972,120.39,MSCI Europe
Mar-27-1972,120.85,MSCI Europe
Mar-28-1972,121.26,MSCI Europe
Mar-29-1972,121.83,MSCI Europe
Mar-30-1972,122.07,MSCI Europe
Mar-31-1972,122.07,MSCI Europe
Apr-03-1972,121.87,MSCI Europe
Apr-04-1972,122.39,MSCI Europe
Apr-05-1972,123.02,MSCI Europe
Apr-06-1972,123.15,MSCI Europe
Apr-07-1972,122.75,MSCI Europe
Apr-10-1972,122.38,MSCI Europe
Apr-11-1972,122.58,MSCI Europe
Apr-12-1972,123.49,MSCI Europe
Apr-13-1972,124.03,MSCI Europe
Apr-14-1972,123.24,MSCI Europe
Apr-17-1972,123.23,MSCI Europe
Apr-18-1972,123.48,MSCI Europe
Apr-19-1972,123.55,MSCI Europe
Apr-20-1972,124.25,MSCI Europe
Apr-21-1972,124.44,MSCI Europe
Apr-24-1972,123.48,MSCI Europe
Apr-25-1972,123.94,MSCI Europe
Apr-26-1972,123.81,MSCI Europe
Apr-27-1972,124.03,MSCI Europe
Apr-28-1972,124.14,MSCI Europe
May-01-1972,124.14,MSCI Europe
May-02-1972,124.86,MSCI Europe
May-03-1972,125.23,MSCI Europe
May-04-1972,125.12,MSCI Europe
May-05-1972,125.19,MSCI Europe
May-08-1972,124.91,MSCI Europe
May-09-1972,124.03,MSCI Europe
May-10-1972,123.79,MSCI Europe
May-11-1972,124.74,MSCI Europe
May-12-1972,124.82,MSCI Europe
May-15-1972,126,MSCI Europe
May-16-1972,126.41,MSCI Europe
May-17-1972,126.81,MSCI Europe
May-18-1972,127.27,MSCI Europe
May-19-1972,128.1,MSCI Europe
May-22-1972,127.5,MSCI Europe
May-23-1972,127.32,MSCI Europe
May-24-1972,127.2,MSCI Europe
May-25-1972,127.71,MSCI Europe
May-26-1972,127.45,MSCI Europe
May-29-1972,127.55,MSCI Europe
May-30-1972,126.51,MSCI Europe
May-31-1972,125.99,MSCI Europe
Jun-01-1972,125.33,MSCI Europe
Jun-02-1972,125.09,MSCI Europe
Jun-05-1972,125.42,MSCI Europe
Jun-06-1972,125.05,MSCI Europe
Jun-07-1972,124.3,MSCI Europe
Jun-08-1972,124.02,MSCI Europe
Jun-09-1972,124.23,MSCI Europe
Jun-12-1972,124.44,MSCI Europe
Jun-13-1972,123.95,MSCI Europe
Jun-14-1972,123.85,MSCI Europe
Jun-15-1972,122.79,MSCI Europe
Jun-16-1972,122.61,MSCI Europe
Jun-19-1972,123.38,MSCI Europe
Jun-20-1972,123.63,MSCI Europe
Jun-21-1972,123.46,MSCI Europe
Jun-22-1972,122.71,MSCI Europe
Jun-23-1972,123.55,MSCI Europe
Jun-26-1972,122.01,MSCI Europe
Jun-27-1972,121.69,MSCI Europe
Jun-28-1972,119.92,MSCI Europe
Jun-29-1972,118.93,MSCI Europe
Jun-30-1972,119.39,MSCI Europe
Jul-03-1972,120.27,MSCI Europe
Jul-04-1972,118.75,MSCI Europe
Jul-05-1972,120.15,MSCI Europe
Jul-06-1972,121.54,MSCI Europe
Jul-07-1972,121.61,MSCI Europe
Jul-10-1972,121.23,MSCI Europe
Jul-11-1972,122.06,MSCI Europe
Jul-12-1972,122.16,MSCI Europe
Jul-13-1972,122.76,MSCI Europe
Jul-14-1972,123,MSCI Europe
Jul-17-1972,123.56,MSCI Europe
Jul-18-1972,123.43,MSCI Europe
Jul-19-1972,124.27,MSCI Europe
Jul-20-1972,124.17,MSCI Europe
Jul-21-1972,123.74,MSCI Europe
Jul-24-1972,123.29,MSCI Europe
Jul-25-1972,124.2,MSCI Europe
Jul-26-1972,124.47,MSCI Europe
Jul-27-1972,124.45,MSCI Europe
Jul-28-1972,124.3,MSCI Europe
Jul-31-1972,125.39,MSCI Europe
Aug-01-1972,125.82,MSCI Europe
Aug-02-1972,126.47,MSCI Europe
Aug-03-1972,126.83,MSCI Europe
Aug-04-1972,127.1,MSCI Europe
Aug-07-1972,126.72,MSCI Europe
Aug-08-1972,126.36,MSCI Europe
Aug-09-1972,126.23,MSCI Europe
Aug-10-1972,126.26,MSCI Europe
Aug-11-1972,126.53,MSCI Europe
Aug-14-1972,126.76,MSCI Europe
Aug-15-1972,127.55,MSCI Europe
Aug-16-1972,127.14,MSCI Europe
Aug-17-1972,126.34,MSCI Europe
Aug-18-1972,125.83,MSCI Europe
Aug-21-1972,126.09,MSCI Europe
Aug-22-1972,125.85,MSCI Europe
Aug-23-1972,126.33,MSCI Europe
Aug-24-1972,126.98,MSCI Europe
Aug-25-1972,126.2,MSCI Europe
Aug-28-1972,126.03,MSCI Europe
Aug-29-1972,125.94,MSCI Europe
Aug-30-1972,126.3,MSCI Europe
Aug-31-1972,125.93,MSCI Europe
Sep-01-1972,125.75,MSCI Europe
Sep-04-1972,124.85,MSCI Europe
Sep-05-1972,124.47,MSCI Europe
Sep-06-1972,124.22,MSCI Europe
Sep-07-1972,124.84,MSCI Europe
Sep-08-1972,124.09,MSCI Europe
Sep-11-1972,122.62,MSCI Europe
Sep-12-1972,122.64,MSCI Europe
Sep-13-1972,122.43,MSCI Europe
Sep-14-1972,122.31,MSCI Europe
Sep-15-1972,122.6,MSCI Europe
Sep-18-1972,121.28,MSCI Europe
Sep-19-1972,120.23,MSCI Europe
Sep-20-1972,120.4,MSCI Europe
Sep-21-1972,120.25,MSCI Europe
Sep-22-1972,118.96,MSCI Europe
Sep-25-1972,119.91,MSCI Europe
Sep-26-1972,119.43,MSCI Europe
Sep-27-1972,118.9,MSCI Europe
Sep-28-1972,117.79,MSCI Europe
Sep-29-1972,118.28,MSCI Europe
Oct-02-1972,118.48,MSCI Europe
Oct-03-1972,119.45,MSCI Europe
Oct-04-1972,120.23,MSCI Europe
Oct-05-1972,120.99,MSCI Europe
Oct-06-1972,120.93,MSCI Europe
Oct-09-1972,120.53,MSCI Europe
Oct-10-1972,120.29,MSCI Europe
Oct-11-1972,120.54,MSCI Europe
Oct-12-1972,120.53,MSCI Europe
Oct-13-1972,120.41,MSCI Europe
Oct-16-1972,119.87,MSCI Europe
Oct-17-1972,119.31,MSCI Europe
Oct-18-1972,119.51,MSCI Europe
Oct-19-1972,119.41,MSCI Europe
Oct-20-1972,119.21,MSCI Europe
Oct-23-1972,119.16,MSCI Europe
Oct-24-1972,118.56,MSCI Europe
Oct-25-1972,117.86,MSCI Europe
Oct-26-1972,118.22,MSCI Europe
Oct-27-1972,117.71,MSCI Europe
Oct-30-1972,117.18,MSCI Europe
Oct-31-1972,117.81,MSCI Europe
Nov-01-1972,118.27,MSCI Europe
Nov-02-1972,118.56,MSCI Europe
Nov-03-1972,118.44,MSCI Europe
Nov-06-1972,119.13,MSCI Europe
Nov-07-1972,119.32,MSCI Europe
Nov-08-1972,119.01,MSCI Europe
Nov-09-1972,118.3,MSCI Europe
Nov-10-1972,118.92,MSCI Europe
Nov-13-1972,119.28,MSCI Europe
Nov-14-1972,119.52,MSCI Europe
Nov-15-1972,119.63,MSCI Europe
Nov-16-1972,119.39,MSCI Europe
Nov-17-1972,119.74,MSCI Europe
Nov-20-1972,119.54,MSCI Europe
Nov-21-1972,119.55,MSCI Europe
Nov-22-1972,119.65,MSCI Europe
Nov-23-1972,119.79,MSCI Europe
Nov-24-1972,119.99,MSCI Europe
Nov-27-1972,120.87,MSCI Europe
Nov-28-1972,120.79,MSCI Europe
Nov-29-1972,120.6,MSCI Europe
Nov-30-1972,120.74,MSCI Europe
Dec-01-1972,120.73,MSCI Europe
Dec-04-1972,120.22,MSCI Europe
Dec-05-1972,120.25,MSCI Europe
Dec-06-1972,120.47,MSCI Europe
Dec-07-1972,120.64,MSCI Europe
Dec-08-1972,120.89,MSCI Europe
Dec-11-1972,120.62,MSCI Europe
Dec-12-1972,120.6,MSCI Europe
Dec-13-1972,120.05,MSCI Europe
Dec-14-1972,120.02,MSCI Europe
Dec-15-1972,119.83,MSCI Europe
Dec-18-1972,119.07,MSCI Europe
Dec-19-1972,118.96,MSCI Europe
Dec-20-1972,119.36,MSCI Europe
Dec-21-1972,119.09,MSCI Europe
Dec-22-1972,119.35,MSCI Europe
Dec-25-1972,119.35,MSCI Europe
Dec-26-1972,119.36,MSCI Europe
Dec-27-1972,119.07,MSCI Europe
Dec-28-1972,118.87,MSCI Europe
Dec-29-1972,119.53,MSCI Europe
Jan-01-1973,119.53,MSCI Europe
Jan-02-1973,120.09,MSCI Europe
Jan-03-1973,120.6,MSCI Europe
Jan-04-1973,121.15,MSCI Europe
Jan-05-1973,121.68,MSCI Europe
Jan-08-1973,121.68,MSCI Europe
Jan-09-1973,121.94,MSCI Europe
Jan-10-1973,121.95,MSCI Europe
Jan-11-1973,121.96,MSCI Europe
Jan-12-1973,122.08,MSCI Europe
Jan-15-1973,122.45,MSCI Europe
Jan-16-1973,122.1,MSCI Europe
Jan-17-1973,122.32,MSCI Europe
Jan-18-1973,121.78,MSCI Europe
Jan-19-1973,121.6,MSCI Europe
Jan-22-1973,120.66,MSCI Europe
Jan-23-1973,120.3,MSCI Europe
Jan-24-1973,121.45,MSCI Europe
Jan-25-1973,120.17,MSCI Europe
Jan-26-1973,119.47,MSCI Europe
Jan-29-1973,119.58,MSCI Europe
Jan-30-1973,121.08,MSCI Europe
Jan-31-1973,119.81,MSCI Europe
Feb-01-1973,120.19,MSCI Europe
Feb-02-1973,119.61,MSCI Europe
Feb-05-1973,119.52,MSCI Europe
Feb-06-1973,120.03,MSCI Europe
Feb-07-1973,119.35,MSCI Europe
Feb-08-1973,119.44,MSCI Europe
Feb-09-1973,119.3,MSCI Europe
Feb-12-1973,119.07,MSCI Europe
Feb-13-1973,123.57,MSCI Europe
Feb-14-1973,123.35,MSCI Europe
Feb-15-1973,123.11,MSCI Europe
Feb-16-1973,124.08,MSCI Europe
Feb-19-1973,123.59,MSCI Europe
Feb-20-1973,124.24,MSCI Europe
Feb-21-1973,124.84,MSCI Europe
Feb-22-1973,125.76,MSCI Europe
Feb-23-1973,127.84,MSCI Europe
Feb-26-1973,127.38,MSCI Europe
Feb-27-1973,127.31,MSCI Europe
Feb-28-1973,127.88,MSCI Europe
Mar-01-1973,128.61,MSCI Europe
Mar-02-1973,128.6,MSCI Europe
Mar-05-1973,128.58,MSCI Europe
Mar-06-1973,128.48,MSCI Europe
Mar-07-1973,128.53,MSCI Europe
Mar-08-1973,129.4,MSCI Europe
Mar-09-1973,128.53,MSCI Europe
Mar-12-1973,128.82,MSCI Europe
Mar-13-1973,129.72,MSCI Europe
Mar-14-1973,129.97,MSCI Europe
Mar-15-1973,130.37,MSCI Europe
Mar-16-1973,130.48,MSCI Europe
Mar-19-1973,130.26,MSCI Europe
Mar-20-1973,130.59,MSCI Europe
Mar-21-1973,130.67,MSCI Europe
Mar-22-1973,131.13,MSCI Europe
Mar-23-1973,131,MSCI Europe
Mar-26-1973,131.84,MSCI Europe
Mar-27-1973,132.09,MSCI Europe
Mar-28-1973,131.8,MSCI Europe
Mar-29-1973,131.5,MSCI Europe
Mar-30-1973,131.19,MSCI Europe
Apr-02-1973,130.94,MSCI Europe
Apr-03-1973,131.01,MSCI Europe
Apr-04-1973,131.83,MSCI Europe
Apr-05-1973,131.91,MSCI Europe
Apr-06-1973,132.39,MSCI Europe
Apr-09-1973,131.84,MSCI Europe
Apr-10-1973,132.14,MSCI Europe
Apr-11-1973,132.6,MSCI Europe
Apr-12-1973,132.13,MSCI Europe
Apr-13-1973,131.73,MSCI Europe
Apr-16-1973,131.42,MSCI Europe
Apr-17-1973,131.57,MSCI Europe
Apr-18-1973,131.08,MSCI Europe
Apr-19-1973,131.53,MSCI Europe
Apr-20-1973,131.53,MSCI Europe
Apr-23-1973,131.58,MSCI Europe
Apr-24-1973,132,MSCI Europe
Apr-25-1973,131.88,MSCI Europe
Apr-26-1973,131.63,MSCI Europe
Apr-27-1973,131.55,MSCI Europe
Apr-30-1973,131.61,MSCI Europe
May-01-1973,131.71,MSCI Europe
May-02-1973,131.52,MSCI Europe
May-03-1973,130.57,MSCI Europe
May-04-1973,130.83,MSCI Europe
May-07-1973,129.66,MSCI Europe
May-08-1973,128.75,MSCI Europe
May-09-1973,128.48,MSCI Europe
May-10-1973,127.45,MSCI Europe
May-11-1973,127.07,MSCI Europe
May-14-1973,126.92,MSCI Europe
May-15-1973,129.53,MSCI Europe
May-16-1973,129.95,MSCI Europe
May-17-1973,130.63,MSCI Europe
May-18-1973,131.6,MSCI Europe
May-21-1973,131.47,MSCI Europe
May-22-1973,130.7,MSCI Europe
May-23-1973,131.16,MSCI Europe
May-24-1973,132.35,MSCI Europe
May-25-1973,132.9,MSCI Europe
May-28-1973,132.93,MSCI Europe
May-29-1973,132.93,MSCI Europe
May-30-1973,133.15,MSCI Europe
May-31-1973,133.23,MSCI Europe
Jun-01-1973,135.2,MSCI Europe
Jun-04-1973,136.29,MSCI Europe
Jun-05-1973,137.18,MSCI Europe
Jun-06-1973,136.94,MSCI Europe
Jun-07-1973,135.99,MSCI Europe
Jun-08-1973,136.75,MSCI Europe
Jun-11-1973,136.34,MSCI Europe
Jun-12-1973,135.92,MSCI Europe
Jun-13-1973,135.8,MSCI Europe
Jun-14-1973,135.73,MSCI Europe
Jun-15-1973,136.36,MSCI Europe
Jun-18-1973,136.97,MSCI Europe
Jun-19-1973,136.13,MSCI Europe
Jun-20-1973,135.8,MSCI Europe
Jun-21-1973,136.26,MSCI Europe
Jun-22-1973,137.04,MSCI Europe
Jun-25-1973,137.19,MSCI Europe
Jun-26-1973,136.64,MSCI Europe
Jun-27-1973,137.06,MSCI Europe
Jun-28-1973,137.46,MSCI Europe
Jun-29-1973,138.04,MSCI Europe
Jul-02-1973,137.87,MSCI Europe
Jul-03-1973,136.45,MSCI Europe
Jul-04-1973,138.44,MSCI Europe
Jul-05-1973,137.27,MSCI Europe
Jul-06-1973,137.24,MSCI Europe
Jul-09-1973,136.4,MSCI Europe
Jul-10-1973,134.31,MSCI Europe
Jul-11-1973,131.9,MSCI Europe
Jul-12-1973,134.26,MSCI Europe
Jul-13-1973,134.42,MSCI Europe
Jul-16-1973,134.21,MSCI Europe
Jul-17-1973,134.58,MSCI Europe
Jul-18-1973,134.72,MSCI Europe
Jul-19-1973,133.66,MSCI Europe
Jul-20-1973,133.02,MSCI Europe
Jul-23-1973,132.34,MSCI Europe
Jul-24-1973,132.61,MSCI Europe
Jul-25-1973,131.34,MSCI Europe
Jul-26-1973,130.04,MSCI Europe
Jul-27-1973,129.08,MSCI Europe
Jul-30-1973,129.19,MSCI Europe
Jul-31-1973,130.38,MSCI Europe
Aug-01-1973,131.1,MSCI Europe
Aug-02-1973,131,MSCI Europe
Aug-03-1973,130.74,MSCI Europe
Aug-06-1973,130.25,MSCI Europe
Aug-07-1973,129.15,MSCI Europe
Aug-08-1973,129.6,MSCI Europe
Aug-09-1973,128.79,MSCI Europe
Aug-10-1973,128.59,MSCI Europe
Aug-13-1973,128.22,MSCI Europe
Aug-14-1973,126.63,MSCI Europe
Aug-15-1973,126.46,MSCI Europe
Aug-16-1973,125.1,MSCI Europe
Aug-17-1973,125.62,MSCI Europe
Aug-20-1973,126.05,MSCI Europe
Aug-21-1973,125.99,MSCI Europe
Aug-22-1973,124.37,MSCI Europe
Aug-23-1973,124.06,MSCI Europe
Aug-24-1973,123.98,MSCI Europe
Aug-27-1973,124.09,MSCI Europe
Aug-28-1973,124.18,MSCI Europe
Aug-29-1973,124.6,MSCI Europe
Aug-30-1973,125.28,MSCI Europe
Aug-31-1973,124.58,MSCI Europe
Sep-03-1973,124.36,MSCI Europe
Sep-04-1973,124.4,MSCI Europe
Sep-05-1973,124,MSCI Europe
Sep-06-1973,124.01,MSCI Europe
Sep-07-1973,124.68,MSCI Europe
Sep-10-1973,124.53,MSCI Europe
Sep-11-1973,123.75,MSCI Europe
Sep-12-1973,123.59,MSCI Europe
Sep-13-1973,123.77,MSCI Europe
Sep-14-1973,124.26,MSCI Europe
Sep-17-1973,124.21,MSCI Europe
Sep-18-1973,125.43,MSCI Europe
Sep-19-1973,125.02,MSCI Europe
Sep-20-1973,124.83,MSCI Europe
Sep-21-1973,125.13,MSCI Europe
Sep-24-1973,125.07,MSCI Europe
Sep-25-1973,125.4,MSCI Europe
Sep-26-1973,126.36,MSCI Europe
Sep-27-1973,126.99,MSCI Europe
Sep-28-1973,126.94,MSCI Europe
Oct-01-1973,126.49,MSCI Europe
Oct-02-1973,127.6,MSCI Europe
Oct-03-1973,128.15,MSCI Europe
Oct-04-1973,127.87,MSCI Europe
Oct-05-1973,127.91,MSCI Europe
Oct-08-1973,127.15,MSCI Europe
Oct-09-1973,127.93,MSCI Europe
Oct-10-1973,127.78,MSCI Europe
Oct-11-1973,127.44,MSCI Europe
Oct-12-1973,128.45,MSCI Europe
Oct-15-1973,127.75,MSCI Europe
Oct-16-1973,127.29,MSCI Europe
Oct-17-1973,128.22,MSCI Europe
Oct-18-1973,128.62,MSCI Europe
Oct-19-1973,129.7,MSCI Europe
Oct-22-1973,130.02,MSCI Europe
Oct-23-1973,129.64,MSCI Europe
Oct-24-1973,130.85,MSCI Europe
Oct-25-1973,130.75,MSCI Europe
Oct-26-1973,131.19,MSCI Europe
Oct-29-1973,131.51,MSCI Europe
Oct-30-1973,130.29,MSCI Europe
Oct-31-1973,129.98,MSCI Europe
Nov-01-1973,130.3,MSCI Europe
Nov-02-1973,130.26,MSCI Europe
Nov-05-1973,128.31,MSCI Europe
Nov-06-1973,126.46,MSCI Europe
Nov-07-1973,124.98,MSCI Europe
Nov-08-1973,126.37,MSCI Europe
Nov-09-1973,126.5,MSCI Europe
Nov-12-1973,123.01,MSCI Europe
Nov-13-1973,121.23,MSCI Europe
Nov-14-1973,119.89,MSCI Europe
Nov-15-1973,117.94,MSCI Europe
Nov-16-1973,118.47,MSCI Europe
Nov-19-1973,119.59,MSCI Europe
Nov-20-1973,118.19,MSCI Europe
Nov-21-1973,117.45,MSCI Europe
Nov-22-1973,115.17,MSCI Europe
Nov-23-1973,113.64,MSCI Europe
Nov-26-1973,110.12,MSCI Europe
Nov-27-1973,108.96,MSCI Europe
Nov-28-1973,110.2,MSCI Europe
Nov-29-1973,110.73,MSCI Europe
Nov-30-1973,110.04,MSCI Europe
Dec-03-1973,108.31,MSCI Europe
Dec-04-1973,107.74,MSCI Europe
Dec-05-1973,106.29,MSCI Europe
Dec-06-1973,104.35,MSCI Europe
Dec-07-1973,105.1,MSCI Europe
Dec-10-1973,103.72,MSCI Europe
Dec-11-1973,103.73,MSCI Europe
Dec-12-1973,102.99,MSCI Europe
Dec-13-1973,102.44,MSCI Europe
Dec-14-1973,100.25,MSCI Europe
Dec-17-1973,100.92,MSCI Europe
Dec-18-1973,99.56,MSCI Europe
Dec-19-1973,100.62,MSCI Europe
Dec-20-1973,101,MSCI Europe
Dec-21-1973,102.28,MSCI Europe
Dec-24-1973,102.28,MSCI Europe
Dec-25-1973,102.28,MSCI Europe
Dec-26-1973,103.1,MSCI Europe
Dec-27-1973,106.04,MSCI Europe
Dec-28-1973,106.76,MSCI Europe
Dec-31-1973,106.27,MSCI Europe
Jan-01-1974,106.27,MSCI Europe
Jan-02-1974,105.74,MSCI Europe
Jan-03-1974,104.24,MSCI Europe
Jan-04-1974,104.26,MSCI Europe
Jan-07-1974,103.81,MSCI Europe
Jan-08-1974,103.21,MSCI Europe
Jan-09-1974,103.56,MSCI Europe
Jan-10-1974,103.57,MSCI Europe
Jan-11-1974,104.72,MSCI Europe
Jan-14-1974,105,MSCI Europe
Jan-15-1974,103.25,MSCI Europe
Jan-16-1974,103.41,MSCI Europe
Jan-17-1974,104.04,MSCI Europe
Jan-18-1974,104.74,MSCI Europe
Jan-21-1974,102.21,MSCI Europe
Jan-22-1974,102.45,MSCI Europe
Jan-23-1974,102.94,MSCI Europe
Jan-24-1974,102.67,MSCI Europe
Jan-25-1974,102.7,MSCI Europe
Jan-28-1974,102.52,MSCI Europe
Jan-29-1974,102.26,MSCI Europe
Jan-30-1974,104.89,MSCI Europe
Jan-31-1974,105.85,MSCI Europe
Feb-01-1974,106.89,MSCI Europe
Feb-04-1974,106.07,MSCI Europe
