Date,Close,Ticker
Mar-30-2010,683.94,Russell 2000
Mar-31-2010,678.64,Russell 2000
Apr-01-2010,683.98,Russell 2000
Apr-05-2010,697.65,Russell 2000
Apr-06-2010,701.48,Russell 2000
Apr-07-2010,699.46,Russell 2000
Apr-08-2010,699.64,Russell 2000
Apr-09-2010,702.95,Russell 2000
Apr-12-2010,705.06,Russell 2000
Apr-13-2010,707.03,Russell 2000
Apr-14-2010,722.4,Russell 2000
Apr-15-2010,724.21,Russell 2000
Apr-16-2010,714.62,Russell 2000
Apr-19-2010,711.4,Russell 2000
Apr-20-2010,721.55,Russell 2000
Apr-21-2010,726.19,Russell 2000
Apr-22-2010,734.31,Russell 2000
Apr-23-2010,741.92,Russell 2000
Apr-26-2010,738.86,Russell 2000
Apr-27-2010,721.27,Russell 2000
Apr-28-2010,722.39,Russell 2000
Apr-29-2010,737.74,Russell 2000
Apr-30-2010,716.6,Russell 2000
May-03-2010,732.82,Russell 2000
May-04-2010,709.7,Russell 2000
May-05-2010,698.58,Russell 2000
May-06-2010,672.23,Russell 2000
May-07-2010,653,Russell 2000
May-10-2010,689.61,Russell 2000
May-11-2010,695.48,Russell 2000
May-12-2010,716.11,Russell 2000
May-13-2010,709.85,Russell 2000
May-14-2010,693.98,Russell 2000
May-17-2010,695.71,Russell 2000
May-18-2010,682.75,Russell 2000
May-19-2010,674.4,Russell 2000
May-20-2010,640.04,Russell 2000
May-21-2010,649.29,Russell 2000
May-24-2010,641.21,Russell 2000
May-25-2010,640.02,Russell 2000
May-26-2010,642.62,Russell 2000
May-27-2010,670.51,Russell 2000
May-28-2010,661.61,Russell 2000
Jun-01-2010,640.96,Russell 2000
Jun-02-2010,660.52,Russell 2000
Jun-03-2010,667.37,Russell 2000
Jun-04-2010,633.97,Russell 2000
Jun-07-2010,618.49,Russell 2000
Jun-08-2010,617.69,Russell 2000
Jun-09-2010,618.29,Russell 2000
Jun-10-2010,639.79,Russell 2000
Jun-11-2010,649,Russell 2000
Jun-14-2010,652.27,Russell 2000
Jun-15-2010,668.77,Russell 2000
Jun-16-2010,666.13,Russell 2000
Jun-17-2010,665.85,Russell 2000
Jun-18-2010,666.92,Russell 2000
Jun-21-2010,660.03,Russell 2000
Jun-22-2010,645.91,Russell 2000
Jun-23-2010,644.25,Russell 2000
Jun-24-2010,633.17,Russell 2000
Jun-25-2010,645.11,Russell 2000
Jun-28-2010,641.54,Russell 2000
Jun-29-2010,615.96,Russell 2000
Jun-30-2010,609.49,Russell 2000
Jul-01-2010,604.76,Russell 2000
Jul-02-2010,598.97,Russell 2000
Jul-06-2010,590.03,Russell 2000
Jul-07-2010,611.66,Russell 2000
Jul-08-2010,620.27,Russell 2000
Jul-09-2010,629.43,Russell 2000
Jul-12-2010,621.61,Russell 2000
Jul-13-2010,642.82,Russell 2000
Jul-14-2010,640.16,Russell 2000
Jul-15-2010,634.62,Russell 2000
Jul-16-2010,610.39,Russell 2000
Jul-19-2010,613.08,Russell 2000
Jul-20-2010,624.24,Russell 2000
Jul-21-2010,612.64,Russell 2000
Jul-22-2010,635.48,Russell 2000
Jul-23-2010,650.65,Russell 2000
Jul-26-2010,665.22,Russell 2000
Jul-27-2010,662.17,Russell 2000
Jul-28-2010,650.76,Russell 2000
Jul-29-2010,650.43,Russell 2000
Jul-30-2010,650.89,Russell 2000
Aug-02-2010,661.86,Russell 2000
Aug-03-2010,655.66,Russell 2000
Aug-04-2010,662.96,Russell 2000
Aug-05-2010,655.07,Russell 2000
Aug-06-2010,650.68,Russell 2000
Aug-09-2010,659.52,Russell 2000
Aug-10-2010,646.36,Russell 2000
Aug-11-2010,620.39,Russell 2000
Aug-12-2010,616.98,Russell 2000
Aug-13-2010,609.49,Russell 2000
Aug-16-2010,615.1,Russell 2000
Aug-17-2010,626.3,Russell 2000
Aug-18-2010,628.04,Russell 2000
Aug-19-2010,610.96,Russell 2000
Aug-20-2010,610.78,Russell 2000
Aug-23-2010,602.67,Russell 2000
Aug-24-2010,595.59,Russell 2000
Aug-25-2010,604.87,Russell 2000
Aug-26-2010,599.76,Russell 2000
Aug-27-2010,616.76,Russell 2000
Aug-30-2010,601.72,Russell 2000
Aug-31-2010,602.06,Russell 2000
Sep-01-2010,624.99,Russell 2000
Sep-02-2010,632.26,Russell 2000
Sep-03-2010,643.36,Russell 2000
Sep-07-2010,629.29,Russell 2000
Sep-08-2010,634.25,Russell 2000
Sep-09-2010,634.62,Russell 2000
Sep-10-2010,636.46,Russell 2000
Sep-13-2010,652.28,Russell 2000
Sep-14-2010,649.23,Russell 2000
Sep-15-2010,652.51,Russell 2000
Sep-16-2010,647.81,Russell 2000
Sep-17-2010,651.44,Russell 2000
Sep-20-2010,669.98,Russell 2000
Sep-21-2010,664.66,Russell 2000
Sep-22-2010,656.71,Russell 2000
Sep-23-2010,648.84,Russell 2000
Sep-24-2010,671.01,Russell 2000
Sep-27-2010,668.29,Russell 2000
Sep-28-2010,675.43,Russell 2000
Sep-29-2010,677.64,Russell 2000
Sep-30-2010,676.14,Russell 2000
Oct-01-2010,679.29,Russell 2000
Oct-04-2010,669.45,Russell 2000
Oct-05-2010,689.35,Russell 2000
Oct-06-2010,685.33,Russell 2000
Oct-07-2010,684.23,Russell 2000
Oct-08-2010,693.82,Russell 2000
Oct-11-2010,693.46,Russell 2000
Oct-12-2010,696.04,Russell 2000
Oct-13-2010,706.47,Russell 2000
Oct-14-2010,704.69,Russell 2000
Oct-15-2010,703.16,Russell 2000
Oct-18-2010,710.13,Russell 2000
Oct-19-2010,694.15,Russell 2000
Oct-20-2010,702.11,Russell 2000
Oct-21-2010,698.12,Russell 2000
Oct-22-2010,703.43,Russell 2000
Oct-25-2010,707.89,Russell 2000
Oct-26-2010,706.93,Russell 2000
Oct-27-2010,704.23,Russell 2000
Oct-28-2010,701.03,Russell 2000
Oct-29-2010,703.35,Russell 2000
Nov-01-2010,698.56,Russell 2000
Nov-02-2010,712.89,Russell 2000
Nov-03-2010,715.14,Russell 2000
Nov-04-2010,733.46,Russell 2000
Nov-05-2010,736.59,Russell 2000
Nov-08-2010,736.77,Russell 2000
Nov-09-2010,725.98,Russell 2000
Nov-10-2010,734.87,Russell 2000
Nov-11-2010,731.58,Russell 2000
Nov-12-2010,719.27,Russell 2000
Nov-15-2010,719.94,Russell 2000
Nov-16-2010,705.34,Russell 2000
Nov-17-2010,707.77,Russell 2000
Nov-18-2010,720.84,Russell 2000
Nov-19-2010,724.36,Russell 2000
Nov-22-2010,727.33,Russell 2000
Nov-23-2010,719.93,Russell 2000
Nov-24-2010,736.53,Russell 2000
Nov-26-2010,732.73,Russell 2000
Nov-29-2010,731.95,Russell 2000
Nov-30-2010,727.01,Russell 2000
Dec-01-2010,743.14,Russell 2000
Dec-02-2010,751.2,Russell 2000
Dec-03-2010,756.42,Russell 2000
Dec-06-2010,760.86,Russell 2000
Dec-07-2010,764.42,Russell 2000
Dec-08-2010,764.04,Russell 2000
Dec-09-2010,767.63,Russell 2000
Dec-10-2010,776.83,Russell 2000
Dec-13-2010,772.1,Russell 2000
Dec-14-2010,771.66,Russell 2000
Dec-15-2010,768.36,Russell 2000
Dec-16-2010,776.56,Russell 2000
Dec-17-2010,779.51,Russell 2000
Dec-20-2010,782.3,Russell 2000
Dec-21-2010,790.52,Russell 2000
Dec-22-2010,790.59,Russell 2000
Dec-23-2010,788.96,Russell 2000
Dec-27-2010,792.35,Russell 2000
Dec-28-2010,789.46,Russell 2000
Dec-29-2010,790.26,Russell 2000
Dec-30-2010,789.74,Russell 2000
Dec-31-2010,783.65,Russell 2000
Jan-03-2011,798.56,Russell 2000
Jan-04-2011,785.83,Russell 2000
Jan-05-2011,795.09,Russell 2000
Jan-06-2011,791.42,Russell 2000
Jan-07-2011,787.83,Russell 2000
Jan-10-2011,791.58,Russell 2000
Jan-11-2011,794.76,Russell 2000
Jan-12-2011,801.36,Russell 2000
Jan-13-2011,800.65,Russell 2000
Jan-14-2011,807.57,Russell 2000
Jan-18-2011,807.56,Russell 2000
Jan-19-2011,786.89,Russell 2000
Jan-20-2011,778.08,Russell 2000
Jan-21-2011,773.18,Russell 2000
Jan-24-2011,779.28,Russell 2000
Jan-25-2011,779.96,Russell 2000
Jan-26-2011,793.72,Russell 2000
Jan-27-2011,795.43,Russell 2000
Jan-28-2011,775.4,Russell 2000
Jan-31-2011,781.25,Russell 2000
Feb-01-2011,798.89,Russell 2000
Feb-02-2011,796.16,Russell 2000
Feb-03-2011,798.63,Russell 2000
Feb-04-2011,800.11,Russell 2000
Feb-07-2011,808.32,Russell 2000
Feb-08-2011,813.69,Russell 2000
Feb-09-2011,809.27,Russell 2000
Feb-10-2011,812.7,Russell 2000
Feb-11-2011,822.11,Russell 2000
Feb-14-2011,825.9,Russell 2000
Feb-15-2011,820.03,Russell 2000
Feb-16-2011,828.37,Russell 2000
Feb-17-2011,834.02,Russell 2000
Feb-18-2011,834.82,Russell 2000
Feb-22-2011,812.96,Russell 2000
Feb-23-2011,799.65,Russell 2000
Feb-24-2011,804.18,Russell 2000
Feb-25-2011,821.95,Russell 2000
Feb-28-2011,823.45,Russell 2000
Mar-01-2011,807.08,Russell 2000
Mar-02-2011,810.9,Russell 2000
Mar-03-2011,828.89,Russell 2000
Mar-04-2011,824.99,Russell 2000
Mar-07-2011,812.25,Russell 2000
Mar-08-2011,824.66,Russell 2000
Mar-09-2011,821.19,Russell 2000
Mar-10-2011,799.53,Russell 2000
Mar-11-2011,802.83,Russell 2000
Mar-14-2011,798.17,Russell 2000
Mar-15-2011,791.33,Russell 2000
Mar-16-2011,781.9,Russell 2000
Mar-17-2011,785.52,Russell 2000
Mar-18-2011,794.66,Russell 2000
Mar-21-2011,813.02,Russell 2000
Mar-22-2011,808.66,Russell 2000
Mar-23-2011,811.24,Russell 2000
Mar-24-2011,817.1,Russell 2000
Mar-25-2011,823.85,Russell 2000
Mar-28-2011,821.77,Russell 2000
Mar-29-2011,829.49,Russell 2000
Mar-30-2011,840.37,Russell 2000
Mar-31-2011,843.55,Russell 2000
Apr-01-2011,846.77,Russell 2000
Apr-04-2011,849.36,Russell 2000
Apr-05-2011,853.31,Russell 2000
Apr-06-2011,854.17,Russell 2000
Apr-07-2011,849.44,Russell 2000
Apr-08-2011,840.89,Russell 2000
Apr-11-2011,833.86,Russell 2000
Apr-12-2011,822.27,Russell 2000
Apr-13-2011,823.92,Russell 2000
Apr-14-2011,827.47,Russell 2000
Apr-15-2011,834.98,Russell 2000
Apr-18-2011,821.51,Russell 2000
Apr-19-2011,823.01,Russell 2000
Apr-20-2011,839.45,Russell 2000
Apr-21-2011,845.64,Russell 2000
Apr-25-2011,844.23,Russell 2000
Apr-26-2011,853.04,Russell 2000
Apr-27-2011,858.31,Russell 2000
Apr-28-2011,861.55,Russell 2000
Apr-29-2011,865.29,Russell 2000
May-02-2011,854.77,Russell 2000
May-03-2011,843.77,Russell 2000
May-04-2011,832.9,Russell 2000
May-05-2011,829.24,Russell 2000
May-06-2011,833.34,Russell 2000
May-09-2011,842.8,Russell 2000
May-10-2011,855.91,Russell 2000
May-11-2011,840.66,Russell 2000
May-12-2011,847.53,Russell 2000
May-13-2011,835.67,Russell 2000
May-16-2011,822.91,Russell 2000
May-17-2011,820.36,Russell 2000
May-18-2011,833.45,Russell 2000
May-19-2011,835.16,Russell 2000
May-20-2011,829.06,Russell 2000
May-23-2011,814.04,Russell 2000
May-24-2011,810.33,Russell 2000
May-25-2011,820.87,Russell 2000
May-26-2011,830.87,Russell 2000
May-27-2011,836.26,Russell 2000
May-31-2011,848.3,Russell 2000
Jun-01-2011,821.4,Russell 2000
Jun-02-2011,820.69,Russell 2000
Jun-03-2011,808.13,Russell 2000
Jun-06-2011,795.32,Russell 2000
Jun-07-2011,797.55,Russell 2000
Jun-08-2011,788.04,Russell 2000
Jun-09-2011,792.64,Russell 2000
Jun-10-2011,779.54,Russell 2000
Jun-13-2011,777.2,Russell 2000
Jun-14-2011,793.99,Russell 2000
Jun-15-2011,779.46,Russell 2000
Jun-16-2011,781.54,Russell 2000
Jun-17-2011,781.75,Russell 2000
Jun-20-2011,788.48,Russell 2000
Jun-21-2011,806.37,Russell 2000
Jun-22-2011,799.87,Russell 2000
Jun-23-2011,802.68,Russell 2000
Jun-24-2011,797.79,Russell 2000
Jun-27-2011,805.14,Russell 2000
Jun-28-2011,817.31,Russell 2000
Jun-29-2011,819.92,Russell 2000
Jun-30-2011,827.43,Russell 2000
Jul-01-2011,840.04,Russell 2000
Jul-05-2011,841.62,Russell 2000
Jul-06-2011,845.23,Russell 2000
Jul-07-2011,858.11,Russell 2000
Jul-08-2011,852.57,Russell 2000
Jul-11-2011,833.54,Russell 2000
Jul-12-2011,829.77,Russell 2000
Jul-13-2011,836.98,Russell 2000
Jul-14-2011,823.32,Russell 2000
Jul-15-2011,828.78,Russell 2000
Jul-18-2011,815.97,Russell 2000
Jul-19-2011,834.62,Russell 2000
Jul-20-2011,832.34,Russell 2000
Jul-21-2011,841.26,Russell 2000
Jul-22-2011,841.82,Russell 2000
Jul-25-2011,831.4,Russell 2000
Jul-26-2011,824.83,Russell 2000
Jul-27-2011,800.53,Russell 2000
Jul-28-2011,799.34,Russell 2000
Jul-29-2011,797.03,Russell 2000
Aug-01-2011,792.85,Russell 2000
Aug-02-2011,767,Russell 2000
Aug-03-2011,772.78,Russell 2000
Aug-04-2011,726.8,Russell 2000
Aug-05-2011,714.63,Russell 2000
Aug-08-2011,650.96,Russell 2000
Aug-09-2011,696.16,Russell 2000
Aug-10-2011,660.21,Russell 2000
Aug-11-2011,695.89,Russell 2000
Aug-12-2011,697.5,Russell 2000
Aug-15-2011,718.63,Russell 2000
Aug-16-2011,704.76,Russell 2000
Aug-17-2011,704.03,Russell 2000
Aug-18-2011,662.51,Russell 2000
Aug-19-2011,651.7,Russell 2000
Aug-22-2011,651.34,Russell 2000
Aug-23-2011,683.07,Russell 2000
Aug-24-2011,692.57,Russell 2000
Aug-25-2011,674.42,Russell 2000
Aug-26-2011,691.79,Russell 2000
Aug-29-2011,724.65,Russell 2000
Aug-30-2011,728.08,Russell 2000
Aug-31-2011,726.81,Russell 2000
Sep-01-2011,708.92,Russell 2000
Sep-02-2011,683.36,Russell 2000
Sep-06-2011,680.87,Russell 2000
Sep-07-2011,709.47,Russell 2000
Sep-08-2011,694.92,Russell 2000
Sep-09-2011,673.96,Russell 2000
Sep-12-2011,679.76,Russell 2000
Sep-13-2011,691.74,Russell 2000
Sep-14-2011,704.12,Russell 2000
Sep-15-2011,713.51,Russell 2000
Sep-16-2011,714.31,Russell 2000
Sep-19-2011,702.23,Russell 2000
Sep-20-2011,689.95,Russell 2000
Sep-21-2011,664.58,Russell 2000
Sep-22-2011,643.42,Russell 2000
Sep-23-2011,652.43,Russell 2000
Sep-26-2011,665.62,Russell 2000
Sep-27-2011,680.23,Russell 2000
Sep-28-2011,651.97,Russell 2000
Sep-29-2011,662.8,Russell 2000
Sep-30-2011,644.16,Russell 2000
Oct-03-2011,609.49,Russell 2000
Oct-04-2011,648.64,Russell 2000
Oct-05-2011,658.11,Russell 2000
Oct-06-2011,673.8,Russell 2000
Oct-07-2011,656.21,Russell 2000
Oct-10-2011,684.9,Russell 2000
Oct-11-2011,688.97,Russell 2000
Oct-12-2011,700.38,Russell 2000
Oct-13-2011,698.82,Russell 2000
Oct-14-2011,712.46,Russell 2000
Oct-17-2011,688.6,Russell 2000
Oct-18-2011,709.34,Russell 2000
Oct-19-2011,694.37,Russell 2000
Oct-20-2011,696.42,Russell 2000
Oct-21-2011,712.42,Russell 2000
Oct-24-2011,736.03,Russell 2000
Oct-25-2011,713.65,Russell 2000
Oct-26-2011,727.15,Russell 2000
Oct-27-2011,765.43,Russell 2000
Oct-28-2011,761,Russell 2000
Oct-31-2011,741.06,Russell 2000
Nov-01-2011,713.89,Russell 2000
Nov-02-2011,733.26,Russell 2000
Nov-03-2011,751.53,Russell 2000
Nov-04-2011,746.49,Russell 2000
Nov-07-2011,745.27,Russell 2000
Nov-08-2011,755.27,Russell 2000
Nov-09-2011,718.86,Russell 2000
Nov-10-2011,725.48,Russell 2000
Nov-11-2011,744.64,Russell 2000
Nov-14-2011,732.89,Russell 2000
Nov-15-2011,743.08,Russell 2000
Nov-16-2011,729.86,Russell 2000
Nov-17-2011,718.75,Russell 2000
Nov-18-2011,719.42,Russell 2000
Nov-21-2011,701.9,Russell 2000
Nov-22-2011,696.26,Russell 2000
Nov-23-2011,674.34,Russell 2000
Nov-25-2011,666.16,Russell 2000
Nov-28-2011,697.9,Russell 2000
Nov-29-2011,696.1,Russell 2000
Nov-30-2011,737.42,Russell 2000
Dec-01-2011,730.75,Russell 2000
Dec-02-2011,735.02,Russell 2000
Dec-05-2011,747.03,Russell 2000
Dec-06-2011,746.78,Russell 2000
Dec-07-2011,746.14,Russell 2000
Dec-08-2011,722.68,Russell 2000
Dec-09-2011,745.4,Russell 2000
Dec-12-2011,733.15,Russell 2000
Dec-13-2011,718.06,Russell 2000
Dec-14-2011,708.46,Russell 2000
Dec-15-2011,716.01,Russell 2000
Dec-16-2011,722.05,Russell 2000
Dec-19-2011,708.56,Russell 2000
Dec-20-2011,738.22,Russell 2000
Dec-21-2011,740.45,Russell 2000
Dec-22-2011,745.51,Russell 2000
Dec-23-2011,747.98,Russell 2000
Dec-27-2011,751.31,Russell 2000
Dec-28-2011,735.21,Russell 2000
Dec-29-2011,744.98,Russell 2000
Dec-30-2011,740.92,Russell 2000
Jan-03-2012,752.28,Russell 2000
Jan-04-2012,747.28,Russell 2000
Jan-05-2012,752.29,Russell 2000
Jan-06-2012,749.71,Russell 2000
Jan-09-2012,753.51,Russell 2000
Jan-10-2012,764.75,Russell 2000
Jan-11-2012,767.24,Russell 2000
Jan-12-2012,770.49,Russell 2000
Jan-13-2012,764.2,Russell 2000
Jan-17-2012,765.53,Russell 2000
Jan-18-2012,779.26,Russell 2000
Jan-19-2012,782.37,Russell 2000
Jan-20-2012,784.62,Russell 2000
Jan-23-2012,783.05,Russell 2000
Jan-24-2012,788.27,Russell 2000
Jan-25-2012,795.64,Russell 2000
Jan-26-2012,792.91,Russell 2000
Jan-27-2012,798.85,Russell 2000
Jan-30-2012,792.38,Russell 2000
Jan-31-2012,792.82,Russell 2000
Feb-01-2012,809.66,Russell 2000
Feb-02-2012,812.89,Russell 2000
Feb-03-2012,831.11,Russell 2000
Feb-06-2012,828.37,Russell 2000
Feb-07-2012,827.37,Russell 2000
Feb-08-2012,828.39,Russell 2000
Feb-09-2012,824.99,Russell 2000
Feb-10-2012,813.33,Russell 2000
Feb-13-2012,824.81,Russell 2000
Feb-14-2012,820.65,Russell 2000
Feb-15-2012,813.98,Russell 2000
Feb-16-2012,829.96,Russell 2000
Feb-17-2012,828.68,Russell 2000
Feb-21-2012,823.22,Russell 2000
Feb-22-2012,816.5,Russell 2000
Feb-23-2012,829.23,Russell 2000
Feb-24-2012,826.92,Russell 2000
Feb-27-2012,826.66,Russell 2000
Feb-28-2012,823.8,Russell 2000
Feb-29-2012,810.94,Russell 2000
Mar-01-2012,815.22,Russell 2000
Mar-02-2012,802.42,Russell 2000
Mar-05-2012,803.65,Russell 2000
Mar-06-2012,787.09,Russell 2000
Mar-07-2012,795.95,Russell 2000
Mar-08-2012,806.34,Russell 2000
Mar-09-2012,817,Russell 2000
Mar-12-2012,814.29,Russell 2000
Mar-13-2012,831.23,Russell 2000
Mar-14-2012,823.4,Russell 2000
Mar-15-2012,831.46,Russell 2000
Mar-16-2012,830.18,Russell 2000
Mar-19-2012,837.77,Russell 2000
Mar-20-2012,829.24,Russell 2000
Mar-21-2012,829.92,Russell 2000
Mar-22-2012,821.44,Russell 2000
Mar-23-2012,830.03,Russell 2000
Mar-26-2012,846.13,Russell 2000
Mar-27-2012,839.98,Russell 2000
Mar-28-2012,834.45,Russell 2000
Mar-29-2012,832.22,Russell 2000
Mar-30-2012,830.3,Russell 2000
Apr-02-2012,840.63,Russell 2000
Apr-03-2012,834.8,Russell 2000
Apr-04-2012,820.38,Russell 2000
Apr-05-2012,818.18,Russell 2000
Apr-09-2012,803.46,Russell 2000
Apr-10-2012,784.15,Russell 2000
Apr-11-2012,796.59,Russell 2000
Apr-12-2012,808.59,Russell 2000
Apr-13-2012,796.29,Russell 2000
Apr-16-2012,798.08,Russell 2000
Apr-17-2012,810.63,Russell 2000
Apr-18-2012,803.32,Russell 2000
Apr-19-2012,798.9,Russell 2000
Apr-20-2012,804.05,Russell 2000
Apr-23-2012,791.85,Russell 2000
Apr-24-2012,798.05,Russell 2000
Apr-25-2012,812.12,Russell 2000
Apr-26-2012,818.33,Russell 2000
Apr-27-2012,825.47,Russell 2000
Apr-30-2012,816.88,Russell 2000
May-01-2012,815.89,Russell 2000
May-02-2012,818.6,Russell 2000
May-03-2012,806.59,Russell 2000
May-04-2012,791.84,Russell 2000
May-07-2012,793.81,Russell 2000
May-08-2012,793.06,Russell 2000
May-09-2012,788.92,Russell 2000
May-10-2012,791.75,Russell 2000
May-11-2012,790.06,Russell 2000
May-14-2012,778.95,Russell 2000
May-15-2012,777.36,Russell 2000
May-16-2012,772.11,Russell 2000
May-17-2012,754.33,Russell 2000
May-18-2012,747.21,Russell 2000
May-21-2012,764.64,Russell 2000
May-22-2012,759.63,Russell 2000
May-23-2012,765.17,Russell 2000
May-24-2012,766.57,Russell 2000
May-25-2012,766.41,Russell 2000
May-29-2012,777.16,Russell 2000
May-30-2012,762,Russell 2000
May-31-2012,761.82,Russell 2000
Jun-01-2012,737.42,Russell 2000
Jun-04-2012,737.24,Russell 2000
Jun-05-2012,746.09,Russell 2000
Jun-06-2012,765.17,Russell 2000
Jun-07-2012,760.34,Russell 2000
Jun-08-2012,769.19,Russell 2000
Jun-11-2012,751.01,Russell 2000
Jun-12-2012,761.53,Russell 2000
Jun-13-2012,752.38,Russell 2000
Jun-14-2012,762.34,Russell 2000
Jun-15-2012,771.32,Russell 2000
Jun-18-2012,772.53,Russell 2000
Jun-19-2012,786.43,Russell 2000
Jun-20-2012,784.05,Russell 2000
Jun-21-2012,764.83,Russell 2000
Jun-22-2012,775.16,Russell 2000
Jun-25-2012,761.9,Russell 2000
Jun-26-2012,765.02,Russell 2000
Jun-27-2012,776.24,Russell 2000
Jun-28-2012,775.89,Russell 2000
Jun-29-2012,798.49,Russell 2000
Jul-02-2012,807.94,Russell 2000
Jul-03-2012,818.49,Russell 2000
Jul-05-2012,817.43,Russell 2000
Jul-06-2012,807.14,Russell 2000
Jul-09-2012,804.8,Russell 2000
Jul-10-2012,795.17,Russell 2000
Jul-11-2012,792.26,Russell 2000
Jul-12-2012,789.62,Russell 2000
Jul-13-2012,800.99,Russell 2000
Jul-16-2012,796.66,Russell 2000
Jul-17-2012,799.45,Russell 2000
Jul-18-2012,805.06,Russell 2000
Jul-19-2012,802.17,Russell 2000
Jul-20-2012,791.54,Russell 2000
Jul-23-2012,778.9,Russell 2000
Jul-24-2012,767.75,Russell 2000
Jul-25-2012,769.31,Russell 2000
Jul-26-2012,777.11,Russell 2000
Jul-27-2012,796,Russell 2000
Jul-30-2012,791.58,Russell 2000
Jul-31-2012,786.94,Russell 2000
Aug-01-2012,771.11,Russell 2000
Aug-02-2012,768.6,Russell 2000
Aug-03-2012,788.48,Russell 2000
Aug-06-2012,794.35,Russell 2000
Aug-07-2012,801.34,Russell 2000
Aug-08-2012,800.16,Russell 2000
Aug-09-2012,802.9,Russell 2000
Aug-10-2012,801.55,Russell 2000
Aug-13-2012,799.49,Russell 2000
Aug-14-2012,796.88,Russell 2000
Aug-15-2012,804.26,Russell 2000
Aug-16-2012,813.08,Russell 2000
Aug-17-2012,819.89,Russell 2000
Aug-20-2012,816.51,Russell 2000
Aug-21-2012,815.36,Russell 2000
Aug-22-2012,812.56,Russell 2000
Aug-23-2012,806,Russell 2000
Aug-24-2012,809.19,Russell 2000
Aug-27-2012,810.4,Russell 2000
Aug-28-2012,814.28,Russell 2000
Aug-29-2012,817.84,Russell 2000
Aug-30-2012,808.64,Russell 2000
Aug-31-2012,812.09,Russell 2000
Sep-04-2012,822.14,Russell 2000
Sep-05-2012,821.23,Russell 2000
Sep-06-2012,837.95,Russell 2000
Sep-07-2012,842.27,Russell 2000
Sep-10-2012,839.37,Russell 2000
Sep-11-2012,841.91,Russell 2000
Sep-12-2012,845.12,Russell 2000
Sep-13-2012,856.12,Russell 2000
Sep-14-2012,864.7,Russell 2000
Sep-17-2012,858.9,Russell 2000
Sep-18-2012,856.93,Russell 2000
Sep-19-2012,856.08,Russell 2000
Sep-20-2012,851.51,Russell 2000
Sep-21-2012,855.51,Russell 2000
Sep-24-2012,851.76,Russell 2000
Sep-25-2012,839.12,Russell 2000
Sep-26-2012,833.93,Russell 2000
Sep-27-2012,843.54,Russell 2000
Sep-28-2012,837.45,Russell 2000
Oct-01-2012,840.31,Russell 2000
Oct-02-2012,840.51,Russell 2000
Oct-03-2012,838.78,Russell 2000
Oct-04-2012,844.65,Russell 2000
Oct-05-2012,842.86,Russell 2000
Oct-08-2012,838.41,Russell 2000
Oct-09-2012,827.92,Russell 2000
Oct-10-2012,826.75,Russell 2000
Oct-11-2012,829.78,Russell 2000
Oct-12-2012,823.09,Russell 2000
Oct-15-2012,828.28,Russell 2000
Oct-16-2012,835.44,Russell 2000
Oct-17-2012,842.52,Russell 2000
Oct-18-2012,837.12,Russell 2000
Oct-19-2012,821,Russell 2000
Oct-22-2012,820.52,Russell 2000
Oct-23-2012,816.2,Russell 2000
Oct-24-2012,813.65,Russell 2000
Oct-25-2012,816.82,Russell 2000
Oct-26-2012,813.25,Russell 2000
Oct-31-2012,818.73,Russell 2000
Nov-01-2012,827.85,Russell 2000
Nov-02-2012,814.37,Russell 2000
Nov-05-2012,819.54,Russell 2000
Nov-06-2012,825.64,Russell 2000
Nov-07-2012,804.52,Russell 2000
Nov-08-2012,793.65,Russell 2000
Nov-09-2012,795.02,Russell 2000
Nov-12-2012,793.76,Russell 2000
Nov-13-2012,789.01,Russell 2000
Nov-14-2012,773.2,Russell 2000
Nov-15-2012,769.48,Russell 2000
Nov-16-2012,776.28,Russell 2000
Nov-19-2012,793.06,Russell 2000
Nov-20-2012,793.81,Russell 2000
Nov-21-2012,798.38,Russell 2000
Nov-23-2012,807.18,Russell 2000
Nov-26-2012,809.02,Russell 2000
Nov-27-2012,807.74,Russell 2000
Nov-28-2012,813.5,Russell 2000
Nov-29-2012,823.2,Russell 2000
Nov-30-2012,821.92,Russell 2000
Dec-03-2012,820.8,Russell 2000
Dec-04-2012,822.12,Russell 2000
Dec-05-2012,820.6,Russell 2000
Dec-06-2012,821.79,Russell 2000
Dec-07-2012,822.27,Russell 2000
Dec-10-2012,826.26,Russell 2000
Dec-11-2012,834.99,Russell 2000
Dec-12-2012,829.39,Russell 2000
Dec-13-2012,824.2,Russell 2000
Dec-14-2012,823.75,Russell 2000
Dec-17-2012,835,Russell 2000
Dec-18-2012,847.69,Russell 2000
Dec-19-2012,847.89,Russell 2000
Dec-20-2012,852.49,Russell 2000
Dec-21-2012,847.92,Russell 2000
Dec-24-2012,844.74,Russell 2000
Dec-26-2012,838.89,Russell 2000
Dec-27-2012,837.4,Russell 2000
Dec-28-2012,832.1,Russell 2000
Dec-31-2012,849.35,Russell 2000
Jan-02-2013,873.42,Russell 2000
Jan-03-2013,872.6,Russell 2000
Jan-04-2013,879.15,Russell 2000
Jan-07-2013,875.8,Russell 2000
Jan-08-2013,874.7,Russell 2000
Jan-09-2013,879.51,Russell 2000
Jan-10-2013,881.24,Russell 2000
Jan-11-2013,880.77,Russell 2000
Jan-14-2013,880.1,Russell 2000
Jan-15-2013,884.6,Russell 2000
Jan-16-2013,882.31,Russell 2000
